2025/08/14 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
200,14:00～15:00,08月13日,22:41,30,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
154,14:00～15:00,08月13日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
175,19:00～20:00,08月13日,22:41,23,81

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
142,19:00～20:00,08月13日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/13,00:00,108,108,71,151
2025/08/13,01:00,102,103,67,151
2025/08/13,02:00,100,101,66,151
2025/08/13,03:00,100,100,66,151
2025/08/13,04:00,99,99,65,151
2025/08/13,05:00,102,101,67,151
2025/08/13,06:00,105,105,59,176
2025/08/13,07:00,118,119,65,181
2025/08/13,08:00,134,135,71,188
2025/08/13,09:00,144,146,74,194
2025/08/13,10:00,149,151,74,199
2025/08/13,11:00,151,153,74,203
2025/08/13,12:00,151,153,74,204
2025/08/13,13:00,152,153,74,203
2025/08/13,14:00,152,154,76,199
2025/08/13,15:00,151,151,77,194
2025/08/13,16:00,150,150,79,188
2025/08/13,17:00,146,145,80,181
2025/08/13,18:00,143,142,81,176
2025/08/13,19:00,142,142,81,175
2025/08/13,20:00,139,139,79,175
2025/08/13,21:00,131,133,74,175
2025/08/13,22:00,124,124,70,175
2025/08/13,23:00,115,114,70,163

最大使用率(%),時間帯
81,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
196,14:00～15:00,08月14日,00:00,31,76

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
150,14:00～15:00,08月14日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
174,19:00～20:00,08月14日,00:00,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
141,19:00～20:00,08月14日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/13,00:00,114,0
2025/08/13,00:05,113,0
2025/08/13,00:10,112,0
2025/08/13,00:15,112,0
2025/08/13,00:20,111,0
2025/08/13,00:25,111,0
2025/08/13,00:30,110,0
2025/08/13,00:35,109,0
2025/08/13,00:40,108,0
2025/08/13,00:45,108,0
2025/08/13,00:50,107,0
2025/08/13,00:55,106,0
2025/08/13,01:00,106,0
2025/08/13,01:05,106,0
2025/08/13,01:10,105,0
2025/08/13,01:15,105,0
2025/08/13,01:20,104,0
2025/08/13,01:25,104,0
2025/08/13,01:30,104,0
2025/08/13,01:35,103,0
2025/08/13,01:40,103,0
2025/08/13,01:45,102,0
2025/08/13,01:50,102,0
2025/08/13,01:55,102,0
2025/08/13,02:00,102,0
2025/08/13,02:05,101,0
2025/08/13,02:10,101,0
2025/08/13,02:15,101,0
2025/08/13,02:20,100,0
2025/08/13,02:25,100,0
2025/08/13,02:30,100,0
2025/08/13,02:35,101,0
2025/08/13,02:40,102,0
2025/08/13,02:45,102,0
2025/08/13,02:50,102,0
2025/08/13,02:55,102,0
2025/08/13,03:00,102,0
2025/08/13,03:05,102,0
2025/08/13,03:10,102,0
2025/08/13,03:15,102,0
2025/08/13,03:20,102,0
2025/08/13,03:25,102,0
2025/08/13,03:30,101,0
2025/08/13,03:35,101,0
2025/08/13,03:40,101,0
2025/08/13,03:45,101,0
2025/08/13,03:50,100,0
2025/08/13,03:55,100,0
2025/08/13,04:00,100,0
2025/08/13,04:05,100,0
2025/08/13,04:10,100,0
2025/08/13,04:15,100,0
2025/08/13,04:20,100,0
2025/08/13,04:25,100,0
2025/08/13,04:30,100,0
2025/08/13,04:35,100,0
2025/08/13,04:40,100,0
2025/08/13,04:45,101,0
2025/08/13,04:50,101,0
2025/08/13,04:55,101,0
2025/08/13,05:00,101,0
2025/08/13,05:05,102,0
2025/08/13,05:10,102,0
2025/08/13,05:15,103,0
2025/08/13,05:20,103,0
2025/08/13,05:25,103,0
2025/08/13,05:30,103,0
2025/08/13,05:35,103,0
2025/08/13,05:40,103,0
2025/08/13,05:45,103,0
2025/08/13,05:50,103,0
2025/08/13,05:55,103,0
2025/08/13,06:00,103,0
2025/08/13,06:05,104,0
2025/08/13,06:10,105,0
2025/08/13,06:15,105,0
2025/08/13,06:20,105,0
2025/08/13,06:25,105,1
2025/08/13,06:30,105,1
2025/08/13,06:35,107,1
2025/08/13,06:40,108,1
2025/08/13,06:45,108,2
2025/08/13,06:50,109,2
2025/08/13,06:55,110,2
2025/08/13,07:00,111,3
2025/08/13,07:05,114,3
2025/08/13,07:10,114,3
2025/08/13,07:15,115,4
2025/08/13,07:20,115,4
2025/08/13,07:25,116,5
2025/08/13,07:30,117,6
2025/08/13,07:35,121,6
2025/08/13,07:40,122,7
2025/08/13,07:45,123,7
2025/08/13,07:50,123,7
2025/08/13,07:55,124,8
2025/08/13,08:00,125,9
2025/08/13,08:05,129,9
2025/08/13,08:10,131,10
2025/08/13,08:15,131,10
2025/08/13,08:20,132,11
2025/08/13,08:25,133,11
2025/08/13,08:30,134,12
2025/08/13,08:35,138,12
2025/08/13,08:40,138,13
2025/08/13,08:45,138,13
2025/08/13,08:50,139,14
2025/08/13,08:55,139,14
2025/08/13,09:00,140,15
2025/08/13,09:05,144,15
2025/08/13,09:10,144,16
2025/08/13,09:15,144,17
2025/08/13,09:20,144,17
2025/08/13,09:25,144,18
2025/08/13,09:30,144,18
2025/08/13,09:35,147,18
2025/08/13,09:40,148,19
2025/08/13,09:45,147,19
2025/08/13,09:50,147,20
2025/08/13,09:55,148,20
2025/08/13,10:00,147,20
2025/08/13,10:05,149,21
2025/08/13,10:10,149,21
2025/08/13,10:15,150,22
2025/08/13,10:20,150,22
2025/08/13,10:25,150,22
2025/08/13,10:30,149,23
2025/08/13,10:35,152,23
2025/08/13,10:40,152,24
2025/08/13,10:45,151,24
2025/08/13,10:50,151,25
2025/08/13,10:55,150,25
2025/08/13,11:00,150,26
2025/08/13,11:05,152,26
2025/08/13,11:10,152,26
2025/08/13,11:15,152,26
2025/08/13,11:20,152,27
2025/08/13,11:25,153,27
2025/08/13,11:30,153,27
2025/08/13,11:35,153,27
2025/08/13,11:40,152,28
2025/08/13,11:45,152,28
2025/08/13,11:50,153,28
2025/08/13,11:55,153,28
2025/08/13,12:00,153,27
2025/08/13,12:05,154,27
2025/08/13,12:10,153,27
2025/08/13,12:15,153,27
2025/08/13,12:20,153,28
2025/08/13,12:25,152,28
2025/08/13,12:30,152,28
2025/08/13,12:35,152,28
2025/08/13,12:40,152,28
2025/08/13,12:45,152,28
2025/08/13,12:50,152,28
2025/08/13,12:55,152,28
2025/08/13,13:00,152,28
2025/08/13,13:05,152,28
2025/08/13,13:10,153,27
2025/08/13,13:15,153,27
2025/08/13,13:20,154,27
2025/08/13,13:25,155,26
2025/08/13,13:30,155,27
2025/08/13,13:35,154,26
2025/08/13,13:40,154,26
2025/08/13,13:45,153,26
2025/08/13,13:50,153,26
2025/08/13,13:55,153,27
2025/08/13,14:00,152,27
2025/08/13,14:05,152,26
2025/08/13,14:10,152,26
2025/08/13,14:15,153,25
2025/08/13,14:20,154,24
2025/08/13,14:25,155,23
2025/08/13,14:30,155,24
2025/08/13,14:35,153,24
2025/08/13,14:40,153,24
2025/08/13,14:45,153,23
2025/08/13,14:50,153,23
2025/08/13,14:55,154,22
2025/08/13,15:00,153,22
2025/08/13,15:05,151,21
2025/08/13,15:10,152,21
2025/08/13,15:15,153,21
2025/08/13,15:20,153,20
2025/08/13,15:25,153,20
2025/08/13,15:30,153,19
2025/08/13,15:35,151,19
2025/08/13,15:40,151,19
2025/08/13,15:45,152,18
2025/08/13,15:50,152,18
2025/08/13,15:55,153,17
2025/08/13,16:00,153,17
2025/08/13,16:05,151,16
2025/08/13,16:10,151,16
2025/08/13,16:15,151,16
2025/08/13,16:20,152,15
2025/08/13,16:25,152,14
2025/08/13,16:30,153,14
2025/08/13,16:35,150,13
2025/08/13,16:40,150,12
2025/08/13,16:45,151,12
2025/08/13,16:50,151,11
2025/08/13,16:55,151,11
2025/08/13,17:00,151,10
2025/08/13,17:05,147,9
2025/08/13,17:10,148,9
2025/08/13,17:15,148,8
2025/08/13,17:20,148,8
2025/08/13,17:25,148,7
2025/08/13,17:30,149,6
2025/08/13,17:35,145,6
2025/08/13,17:40,146,5
2025/08/13,17:45,146,5
2025/08/13,17:50,146,4
2025/08/13,17:55,146,4
2025/08/13,18:00,147,3
2025/08/13,18:05,144,3
2025/08/13,18:10,145,3
2025/08/13,18:15,145,2
2025/08/13,18:20,145,2
2025/08/13,18:25,145,2
2025/08/13,18:30,145,1
2025/08/13,18:35,143,1
2025/08/13,18:40,143,1
2025/08/13,18:45,143,0
2025/08/13,18:50,143,0
2025/08/13,18:55,143,0
2025/08/13,19:00,144,0
2025/08/13,19:05,143,0
2025/08/13,19:10,143,0
2025/08/13,19:15,143,0
2025/08/13,19:20,144,0
2025/08/13,19:25,144,0
2025/08/13,19:30,144,0
2025/08/13,19:35,143,0
2025/08/13,19:40,143,0
2025/08/13,19:45,143,0
2025/08/13,19:50,143,0
2025/08/13,19:55,143,0
2025/08/13,20:00,142,0
2025/08/13,20:05,142,0
2025/08/13,20:10,142,0
2025/08/13,20:15,141,0
2025/08/13,20:20,141,0
2025/08/13,20:25,140,0
2025/08/13,20:30,140,0
2025/08/13,20:35,140,0
2025/08/13,20:40,139,0
2025/08/13,20:45,139,0
2025/08/13,20:50,138,0
2025/08/13,20:55,138,0
2025/08/13,21:00,137,0
2025/08/13,21:05,137,0
2025/08/13,21:10,136,0
2025/08/13,21:15,136,0
2025/08/13,21:20,135,0
2025/08/13,21:25,135,0
2025/08/13,21:30,134,0
2025/08/13,21:35,133,0
2025/08/13,21:40,133,0
2025/08/13,21:45,133,0
2025/08/13,21:50,132,0
2025/08/13,21:55,131,0
2025/08/13,22:00,130,0
2025/08/13,22:05,129,0
2025/08/13,22:10,128,0
2025/08/13,22:15,127,0
2025/08/13,22:20,126,0
2025/08/13,22:25,125,0
2025/08/13,22:30,125,0
2025/08/13,22:35,124,0
2025/08/13,22:40,124,0
2025/08/13,22:45,123,0
2025/08/13,22:50,122,0
2025/08/13,22:55,121,0
2025/08/13,23:00,121,0
2025/08/13,23:05,120,0
2025/08/13,23:10,120,0
2025/08/13,23:15,119,0
2025/08/13,23:20,118,0
2025/08/13,23:25,117,0
2025/08/13,23:30,117,0
2025/08/13,23:35,116,0
2025/08/13,23:40,116,0
2025/08/13,23:45,115,0
2025/08/13,23:50,114,0
2025/08/13,23:55,113,0
