2025/08/28 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
204,11:00～12:00,08月27日,22:41,33,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
153,11:00～12:00,08月27日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
179,18:00～19:00,08月27日,22:41,25,79

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
143,18:00～19:00,08月27日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/27,00:00,106,106,69,153
2025/08/27,01:00,100,100,65,153
2025/08/27,02:00,99,99,64,153
2025/08/27,03:00,98,99,64,153
2025/08/27,04:00,97,98,63,153
2025/08/27,05:00,100,101,65,153
2025/08/27,06:00,104,104,68,154
2025/08/27,07:00,117,116,68,170
2025/08/27,08:00,134,135,70,189
2025/08/27,09:00,143,146,73,196
2025/08/27,10:00,147,152,72,202
2025/08/27,11:00,149,153,72,205
2025/08/27,12:00,149,151,72,206
2025/08/27,13:00,150,150,73,205
2025/08/27,14:00,151,150,74,202
2025/08/27,15:00,150,149,76,197
2025/08/27,16:00,150,149,78,190
2025/08/27,17:00,146,146,79,183
2025/08/27,18:00,143,143,80,178
2025/08/27,19:00,143,142,80,177
2025/08/27,20:00,138,138,78,177
2025/08/27,21:00,130,131,73,177
2025/08/27,22:00,123,122,69,177
2025/08/27,23:00,115,114,75,153

最大使用率(%),時間帯
80,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
201,14:00～15:00,08月28日,00:00,32,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
152,14:00～15:00,08月28日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
177,19:00～20:00,08月28日,00:00,25,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
142,19:00～20:00,08月28日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/27,00:00,111,0
2025/08/27,00:05,110,0
2025/08/27,00:10,110,0
2025/08/27,00:15,109,0
2025/08/27,00:20,108,0
2025/08/27,00:25,107,0
2025/08/27,00:30,107,0
2025/08/27,00:35,106,0
2025/08/27,00:40,105,0
2025/08/27,00:45,105,0
2025/08/27,00:50,104,0
2025/08/27,00:55,104,0
2025/08/27,01:00,103,0
2025/08/27,01:05,103,0
2025/08/27,01:10,102,0
2025/08/27,01:15,102,0
2025/08/27,01:20,101,0
2025/08/27,01:25,101,0
2025/08/27,01:30,101,0
2025/08/27,01:35,101,0
2025/08/27,01:40,100,0
2025/08/27,01:45,100,0
2025/08/27,01:50,100,0
2025/08/27,01:55,100,0
2025/08/27,02:00,99,0
2025/08/27,02:05,100,0
2025/08/27,02:10,99,0
2025/08/27,02:15,99,0
2025/08/27,02:20,99,0
2025/08/27,02:25,99,0
2025/08/27,02:30,99,0
2025/08/27,02:35,99,0
2025/08/27,02:40,100,0
2025/08/27,02:45,100,0
2025/08/27,02:50,100,0
2025/08/27,02:55,100,0
2025/08/27,03:00,100,0
2025/08/27,03:05,99,0
2025/08/27,03:10,99,0
2025/08/27,03:15,100,0
2025/08/27,03:20,100,0
2025/08/27,03:25,100,0
2025/08/27,03:30,99,0
2025/08/27,03:35,99,0
2025/08/27,03:40,98,0
2025/08/27,03:45,98,0
2025/08/27,03:50,98,0
2025/08/27,03:55,98,0
2025/08/27,04:00,98,0
2025/08/27,04:05,98,0
2025/08/27,04:10,98,0
2025/08/27,04:15,98,0
2025/08/27,04:20,98,0
2025/08/27,04:25,98,0
2025/08/27,04:30,98,0
2025/08/27,04:35,98,0
2025/08/27,04:40,98,0
2025/08/27,04:45,98,0
2025/08/27,04:50,98,0
2025/08/27,04:55,99,0
2025/08/27,05:00,99,0
2025/08/27,05:05,100,0
2025/08/27,05:10,100,0
2025/08/27,05:15,100,0
2025/08/27,05:20,100,0
2025/08/27,05:25,100,0
2025/08/27,05:30,100,0
2025/08/27,05:35,100,0
2025/08/27,05:40,101,0
2025/08/27,05:45,101,0
2025/08/27,05:50,101,0
2025/08/27,05:55,101,0
