2025/08/29 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
204,11:00～12:00,08月28日,22:41,33,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
153,11:00～12:00,08月28日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
177,19:00～20:00,08月28日,22:41,24,80

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
143,19:00～20:00,08月28日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/28,00:00,107,106,69,153
2025/08/28,01:00,101,101,66,153
2025/08/28,02:00,100,99,65,153
2025/08/28,03:00,99,100,64,153
2025/08/28,04:00,98,99,64,153
2025/08/28,05:00,101,101,66,153
2025/08/28,06:00,105,106,63,166
2025/08/28,07:00,119,119,65,182
2025/08/28,08:00,136,134,72,189
2025/08/28,09:00,144,146,73,195
2025/08/28,10:00,145,150,72,199
2025/08/28,11:00,151,153,74,202
2025/08/28,12:00,151,150,74,204
2025/08/28,13:00,153,149,75,204
2025/08/28,14:00,152,150,76,200
2025/08/28,15:00,151,151,77,195
2025/08/28,16:00,151,151,79,189
2025/08/28,17:00,147,147,80,182
2025/08/28,18:00,142,143,79,178
2025/08/28,19:00,142,143,80,177
2025/08/28,20:00,138,140,78,177
2025/08/28,21:00,129,131,72,177
2025/08/28,22:00,122,123,68,177
2025/08/28,23:00,114,115,74,153

最大使用率(%),時間帯
80,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
198,14:00～15:00,08月29日,00:00,31,76

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
151,14:00～15:00,08月29日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
178,19:00～20:00,08月29日,00:00,25,79

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
142,19:00～20:00,08月29日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/28,00:00,112,0
2025/08/28,00:05,111,0
2025/08/28,00:10,111,0
2025/08/28,00:15,110,0
2025/08/28,00:20,109,0
2025/08/28,00:25,108,0
2025/08/28,00:30,108,0
2025/08/28,00:35,107,0
2025/08/28,00:40,107,0
2025/08/28,00:45,106,0
2025/08/28,00:50,106,0
2025/08/28,00:55,105,0
2025/08/28,01:00,105,0
2025/08/28,01:05,104,0
2025/08/28,01:10,104,0
2025/08/28,01:15,103,0
2025/08/28,01:20,103,0
2025/08/28,01:25,102,0
2025/08/28,01:30,102,0
2025/08/28,01:35,102,0
2025/08/28,01:40,102,0
2025/08/28,01:45,101,0
2025/08/28,01:50,101,0
2025/08/28,01:55,101,0
2025/08/28,02:00,101,0
2025/08/28,02:05,101,0
2025/08/28,02:10,101,0
2025/08/28,02:15,100,0
2025/08/28,02:20,100,0
2025/08/28,02:25,100,0
2025/08/28,02:30,100,0
2025/08/28,02:35,100,0
2025/08/28,02:40,101,0
2025/08/28,02:45,101,0
2025/08/28,02:50,101,0
2025/08/28,02:55,101,0
2025/08/28,03:00,101,0
2025/08/28,03:05,101,0
2025/08/28,03:10,101,0
2025/08/28,03:15,101,0
2025/08/28,03:20,101,0
2025/08/28,03:25,101,0
2025/08/28,03:30,100,0
2025/08/28,03:35,100,0
2025/08/28,03:40,100,0
2025/08/28,03:45,100,0
2025/08/28,03:50,99,0
2025/08/28,03:55,99,0
2025/08/28,04:00,99,0
2025/08/28,04:05,99,0
2025/08/28,04:10,99,0
2025/08/28,04:15,99,0
2025/08/28,04:20,99,0
2025/08/28,04:25,99,0
2025/08/28,04:30,99,0
2025/08/28,04:35,99,0
2025/08/28,04:40,99,0
2025/08/28,04:45,100,0
2025/08/28,04:50,100,0
2025/08/28,04:55,100,0
2025/08/28,05:00,100,0
2025/08/28,05:05,101,0
2025/08/28,05:10,101,0
2025/08/28,05:15,101,0
2025/08/28,05:20,102,0
2025/08/28,05:25,102,0
2025/08/28,05:30,102,0
2025/08/28,05:35,102,0
2025/08/28,05:40,102,0
2025/08/28,05:45,102,0
2025/08/28,05:50,102,0
2025/08/28,05:55,102,0
2025/08/28,06:00,103,0
2025/08/28,06:05,103,0
2025/08/28,06:10,104,0
2025/08/28,06:15,104,0
2025/08/28,06:20,104,0
2025/08/28,06:25,104,0
2025/08/28,06:30,105,0
2025/08/28,06:35,107,1
2025/08/28,06:40,107,1
2025/08/28,06:45,108,1
2025/08/28,06:50,108,2
2025/08/28,06:55,109,2
2025/08/28,07:00,111,3
2025/08/28,07:05,114,3
2025/08/28,07:10,115,3
2025/08/28,07:15,115,4
2025/08/28,07:20,116,4
2025/08/28,07:25,117,5
2025/08/28,07:30,118,5
2025/08/28,07:35,121,6
2025/08/28,07:40,122,6
2025/08/28,07:45,122,7
2025/08/28,07:50,123,7
2025/08/28,07:55,124,8
2025/08/28,08:00,126,9
2025/08/28,08:05,130,9
2025/08/28,08:10,132,10
2025/08/28,08:15,133,10
2025/08/28,08:20,133,11
2025/08/28,08:25,134,12
2025/08/28,08:30,134,12
2025/08/28,08:35,138,13
2025/08/28,08:40,139,13
2025/08/28,08:45,140,14
2025/08/28,08:50,141,14
2025/08/28,08:55,142,14
2025/08/28,09:00,142,14
2025/08/28,09:05,144,13
2025/08/28,09:10,145,13
2025/08/28,09:15,144,13
2025/08/28,09:20,144,13
2025/08/28,09:25,144,13
2025/08/28,09:30,144,14
2025/08/28,09:35,145,15
2025/08/28,09:40,145,15
2025/08/28,09:45,145,15
2025/08/28,09:50,144,15
2025/08/28,09:55,144,15
2025/08/28,10:00,144,15
2025/08/28,10:05,147,16
2025/08/28,10:10,146,17
2025/08/28,10:15,144,19
2025/08/28,10:20,143,19
2025/08/28,10:25,144,20
2025/08/28,10:30,143,21
2025/08/28,10:35,148,22
2025/08/28,10:40,148,23
2025/08/28,10:45,148,23
2025/08/28,10:50,148,24
2025/08/28,10:55,148,24
2025/08/28,11:00,148,24
2025/08/28,11:05,151,25
2025/08/28,11:10,151,25
2025/08/28,11:15,151,25
2025/08/28,11:20,151,25
2025/08/28,11:25,152,26
2025/08/28,11:30,152,26
2025/08/28,11:35,152,25
2025/08/28,11:40,152,26
2025/08/28,11:45,153,25
