2025/08/10 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
194,15:00～16:00,08月09日,22:41,37,73

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
142,15:00～16:00,08月09日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
175,19:00～20:00,08月09日,22:41,28,78

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
137,19:00～20:00,08月09日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/09,00:00,110,108,73,150
2025/08/09,01:00,104,104,69,150
2025/08/09,02:00,102,101,68,150
2025/08/09,03:00,101,100,67,150
2025/08/09,04:00,100,99,66,150
2025/08/09,05:00,102,100,68,150
2025/08/09,06:00,102,103,67,151
2025/08/09,07:00,112,113,67,167
2025/08/09,08:00,125,127,66,187
2025/08/09,09:00,135,136,69,195
2025/08/09,10:00,141,140,70,200
2025/08/09,11:00,143,142,70,203
2025/08/09,12:00,145,141,71,204
2025/08/09,13:00,145,139,71,203
2025/08/09,14:00,144,137,72,200
2025/08/09,15:00,143,142,73,195
2025/08/09,16:00,142,141,75,188
2025/08/09,17:00,140,140,76,182
2025/08/09,18:00,138,138,78,177
2025/08/09,19:00,139,137,79,175
2025/08/09,20:00,136,133,77,175
2025/08/09,21:00,129,129,73,175
2025/08/09,22:00,124,121,70,175
2025/08/09,23:00,119,118,68,175

最大使用率(%),時間帯
79,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
179,17:00～18:00,08月10日,00:00,26,79

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
142,17:00～18:00,08月10日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
175,19:00～20:00,08月10日,00:00,24,80

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
141,19:00～20:00,08月10日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/09,00:00,115,0
2025/08/09,00:05,115,0
2025/08/09,00:10,114,0
2025/08/09,00:15,113,0
2025/08/09,00:20,112,0
2025/08/09,00:25,112,0
2025/08/09,00:30,111,0
2025/08/09,00:35,110,0
2025/08/09,00:40,110,0
2025/08/09,00:45,109,0
2025/08/09,00:50,109,0
2025/08/09,00:55,108,0
2025/08/09,01:00,108,0
2025/08/09,01:05,107,0
2025/08/09,01:10,107,0
2025/08/09,01:15,106,0
2025/08/09,01:20,106,0
2025/08/09,01:25,105,0
2025/08/09,01:30,105,0
2025/08/09,01:35,105,0
2025/08/09,01:40,104,0
2025/08/09,01:45,104,0
2025/08/09,01:50,104,0
2025/08/09,01:55,103,0
2025/08/09,02:00,103,0
2025/08/09,02:05,103,0
2025/08/09,02:10,103,0
2025/08/09,02:15,103,0
2025/08/09,02:20,102,0
2025/08/09,02:25,102,0
2025/08/09,02:30,102,0
2025/08/09,02:35,103,0
2025/08/09,02:40,104,0
2025/08/09,02:45,104,0
2025/08/09,02:50,103,0
2025/08/09,02:55,103,0
2025/08/09,03:00,103,0
2025/08/09,03:05,103,0
2025/08/09,03:10,103,0
2025/08/09,03:15,103,0
2025/08/09,03:20,103,0
2025/08/09,03:25,103,0
2025/08/09,03:30,103,0
2025/08/09,03:35,102,0
2025/08/09,03:40,102,0
2025/08/09,03:45,102,0
2025/08/09,03:50,102,0
2025/08/09,03:55,101,0
2025/08/09,04:00,101,0
2025/08/09,04:05,101,0
2025/08/09,04:10,101,0
2025/08/09,04:15,101,0
2025/08/09,04:20,101,0
2025/08/09,04:25,101,0
2025/08/09,04:30,101,0
2025/08/09,04:35,101,0
2025/08/09,04:40,102,0
2025/08/09,04:45,102,0
2025/08/09,04:50,102,0
2025/08/09,04:55,102,0
2025/08/09,05:00,102,0
2025/08/09,05:05,103,0
2025/08/09,05:10,103,0
2025/08/09,05:15,103,0
2025/08/09,05:20,103,0
2025/08/09,05:25,103,0
2025/08/09,05:30,103,0
2025/08/09,05:35,103,0
2025/08/09,05:40,103,0
2025/08/09,05:45,103,0
2025/08/09,05:50,103,0
2025/08/09,05:55,102,0
2025/08/09,06:00,102,0
2025/08/09,06:05,102,0
2025/08/09,06:10,102,0
2025/08/09,06:15,102,0
2025/08/09,06:20,102,0
2025/08/09,06:25,102,1
2025/08/09,06:30,102,1
2025/08/09,06:35,104,1
2025/08/09,06:40,104,1
2025/08/09,06:45,105,2
2025/08/09,06:50,105,2
2025/08/09,06:55,106,2
2025/08/09,07:00,106,3
2025/08/09,07:05,109,3
2025/08/09,07:10,109,3
2025/08/09,07:15,110,4
2025/08/09,07:20,111,4
2025/08/09,07:25,111,5
2025/08/09,07:30,111,5
2025/08/09,07:35,115,6
2025/08/09,07:40,116,7
2025/08/09,07:45,116,7
2025/08/09,07:50,116,8
2025/08/09,07:55,116,8
2025/08/09,08:00,117,9
2025/08/09,08:05,121,10
2025/08/09,08:10,122,10
2025/08/09,08:15,122,11
2025/08/09,08:20,123,11
2025/08/09,08:25,123,12
2025/08/09,08:30,124,12
2025/08/09,08:35,128,13
2025/08/09,08:40,129,14
2025/08/09,08:45,129,14
2025/08/09,08:50,130,15
2025/08/09,08:55,130,15
2025/08/09,09:00,130,16
2025/08/09,09:05,134,17
2025/08/09,09:10,134,17
2025/08/09,09:15,134,18
2025/08/09,09:20,134,18
2025/08/09,09:25,135,19
2025/08/09,09:30,135,19
2025/08/09,09:35,138,20
2025/08/09,09:40,138,20
2025/08/09,09:45,138,21
2025/08/09,09:50,138,21
2025/08/09,09:55,138,22
2025/08/09,10:00,139,22
2025/08/09,10:05,141,22
2025/08/09,10:10,141,23
2025/08/09,10:15,141,23
2025/08/09,10:20,141,23
2025/08/09,10:25,141,23
2025/08/09,10:30,141,24
2025/08/09,10:35,143,24
2025/08/09,10:40,143,24
2025/08/09,10:45,143,25
2025/08/09,10:50,143,25
2025/08/09,10:55,143,25
2025/08/09,11:00,142,26
2025/08/09,11:05,144,26
2025/08/09,11:10,144,26
2025/08/09,11:15,144,27
2025/08/09,11:20,144,27
2025/08/09,11:25,144,27
2025/08/09,11:30,144,27
2025/08/09,11:35,145,28
2025/08/09,11:40,145,28
2025/08/09,11:45,145,28
2025/08/09,11:50,145,28
2025/08/09,11:55,145,28
2025/08/09,12:00,145,28
2025/08/09,12:05,146,28
2025/08/09,12:10,146,28
2025/08/09,12:15,145,28
2025/08/09,12:20,145,28
2025/08/09,12:25,145,28
2025/08/09,12:30,145,28
2025/08/09,12:35,145,28
2025/08/09,12:40,145,28
2025/08/09,12:45,145,28
2025/08/09,12:50,145,28
2025/08/09,12:55,146,27
2025/08/09,13:00,146,27
2025/08/09,13:05,146,27
2025/08/09,13:10,146,27
2025/08/09,13:15,146,27
2025/08/09,13:20,146,27
2025/08/09,13:25,146,27
2025/08/09,13:30,147,27
2025/08/09,13:35,146,26
2025/08/09,13:40,146,26
2025/08/09,13:45,146,26
2025/08/09,13:50,146,26
2025/08/09,13:55,146,25
2025/08/09,14:00,146,25
2025/08/09,14:05,145,25
2025/08/09,14:10,145,25
2025/08/09,14:15,146,25
2025/08/09,14:20,146,24
2025/08/09,14:25,146,24
2025/08/09,14:30,146,24
2025/08/09,14:35,144,24
2025/08/09,14:40,144,23
2025/08/09,14:45,145,23
2025/08/09,14:50,145,23
2025/08/09,14:55,145,22
2025/08/09,15:00,145,22
2025/08/09,15:05,143,21
2025/08/09,15:10,143,21
2025/08/09,15:15,143,21
2025/08/09,15:20,144,20
2025/08/09,15:25,145,19
2025/08/09,15:30,146,19
2025/08/09,15:35,143,18
2025/08/09,15:40,143,18
2025/08/09,15:45,143,17
2025/08/09,15:50,144,17
