2025/10/19 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
178,15:00～16:00,10月18日,22:41,33,75

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
134,15:00～16:00,10月18日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
166,18:00～19:00,10月18日,22:41,29,77

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
129,18:00～19:00,10月18日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/10/18,00:00,101,103,66,151
2025/10/18,01:00,96,98,63,151
2025/10/18,02:00,94,96,62,151
2025/10/18,03:00,93,95,61,151
2025/10/18,04:00,92,95,60,151
2025/10/18,05:00,93,97,61,151
2025/10/18,06:00,94,93,62,151
2025/10/18,07:00,103,102,66,156
2025/10/18,08:00,115,111,70,163
2025/10/18,09:00,125,120,74,168
2025/10/18,10:00,131,125,74,175
2025/10/18,11:00,134,126,75,177
2025/10/18,12:00,135,128,75,178
2025/10/18,13:00,135,131,76,176
2025/10/18,14:00,135,130,73,185
2025/10/18,15:00,133,134,73,180
2025/10/18,16:00,132,133,76,173
2025/10/18,17:00,129,130,77,167
2025/10/18,18:00,129,129,77,166
2025/10/18,19:00,127,129,76,166
2025/10/18,20:00,123,124,74,165
2025/10/18,21:00,117,119,70,166
2025/10/18,22:00,111,111,66,166
2025/10/18,23:00,108,109,68,158

最大使用率(%),時間帯
77,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
185,13:00～14:00,10月19日,00:00,39,71

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
133,13:00～14:00,10月19日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
166,18:00～19:00,10月19日,00:00,29,77

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
129,18:00～19:00,10月19日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/10/18,00:00,107,0
2025/10/18,00:05,107,0
2025/10/18,00:10,105,0
2025/10/18,00:15,103,0
2025/10/18,00:20,102,0
2025/10/18,00:25,102,0
2025/10/18,00:30,101,0
2025/10/18,00:35,103,0
2025/10/18,00:40,102,0
2025/10/18,00:45,99,0
2025/10/18,00:50,101,0
2025/10/18,00:55,101,0
2025/10/18,01:00,101,0
2025/10/18,01:05,100,0
2025/10/18,01:10,99,0
2025/10/18,01:15,97,0
2025/10/18,01:20,96,0
2025/10/18,01:25,95,0
2025/10/18,01:30,96,0
2025/10/18,01:35,97,0
2025/10/18,01:40,96,0
2025/10/18,01:45,96,0
2025/10/18,01:50,95,0
2025/10/18,01:55,96,0
2025/10/18,02:00,96,0
2025/10/18,02:05,97,0
2025/10/18,02:10,96,0
