2026/01/06 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
141,11:00～12:00,01月05日,22:41,62,61

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,11:00～12:00,01月05日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,18:00～19:00,01月05日,22:41,53,65

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,18:00～19:00,01月05日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/01/05,00:00,67,69,53,126
2026/01/05,01:00,64,67,50,126
2026/01/05,02:00,66,69,52,126
2026/01/05,03:00,69,70,54,126
2026/01/05,04:00,70,71,55,126
2026/01/05,05:00,70,70,53,131
2026/01/05,06:00,72,72,55,131
2026/01/05,07:00,77,76,58,132
2026/01/05,08:00,81,81,59,137
2026/01/05,09:00,84,86,61,137
2026/01/05,10:00,85,87,62,137
2026/01/05,11:00,86,87,61,141
2026/01/05,12:00,84,86,59,142
2026/01/05,13:00,85,87,57,149
2026/01/05,14:00,84,87,55,152
2026/01/05,15:00,83,86,57,144
2026/01/05,16:00,82,85,60,136
2026/01/05,17:00,84,84,63,132
2026/01/05,18:00,88,86,66,132
2026/01/05,19:00,88,86,66,132
2026/01/05,20:00,86,85,65,132
2026/01/05,21:00,82,81,62,132
2026/01/05,22:00,78,75,59,132
2026/01/05,23:00,73,70,55,131

最大使用率(%),時間帯
66,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
130,18:00～19:00,01月06日,00:00,51,66

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
86,18:00～19:00,01月06日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
130,18:00～19:00,01月06日,00:00,51,66

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,18:00～19:00,01月06日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/01/05,00:00,70,0
2026/01/05,00:05,69,0
2026/01/05,00:10,69,0
2026/01/05,00:15,69,0
2026/01/05,00:20,68,0
2026/01/05,00:25,68,0
2026/01/05,00:30,67,0
2026/01/05,00:35,67,0
2026/01/05,00:40,67,0
2026/01/05,00:45,66,0
2026/01/05,00:50,66,0
2026/01/05,00:55,66,0
2026/01/05,01:00,66,0
2026/01/05,01:05,66,0
2026/01/05,01:10,66,0
2026/01/05,01:15,65,0
2026/01/05,01:20,65,0
2026/01/05,01:25,65,0
2026/01/05,01:30,65,0
2026/01/05,01:35,65,0
2026/01/05,01:40,65,0
2026/01/05,01:45,65,0
2026/01/05,01:50,65,0
2026/01/05,01:55,65,0
2026/01/05,02:00,65,0
2026/01/05,02:05,65,0
2026/01/05,02:10,65,0
2026/01/05,02:15,66,0
2026/01/05,02:20,66,0
2026/01/05,02:25,66,0
2026/01/05,02:30,66,0
2026/01/05,02:35,67,0
2026/01/05,02:40,67,0
2026/01/05,02:45,67,0
2026/01/05,02:50,68,0
2026/01/05,02:55,68,0
2026/01/05,03:00,68,0
2026/01/05,03:05,69,0
2026/01/05,03:10,69,0
2026/01/05,03:15,69,0
2026/01/05,03:20,70,0
2026/01/05,03:25,70,0
2026/01/05,03:30,70,0
2026/01/05,03:35,70,0
2026/01/05,03:40,70,0
2026/01/05,03:45,70,0
2026/01/05,03:50,70,0
2026/01/05,03:55,70,0
2026/01/05,04:00,71,0
2026/01/05,04:05,71,0
2026/01/05,04:10,71,0
2026/01/05,04:15,71,0
2026/01/05,04:20,71,0
2026/01/05,04:25,71,0
2026/01/05,04:30,71,0
2026/01/05,04:35,71,0
2026/01/05,04:40,71,0
2026/01/05,04:45,71,0
2026/01/05,04:50,71,0
2026/01/05,04:55,71,0
2026/01/05,05:00,72,0
2026/01/05,05:05,72,0
2026/01/05,05:10,72,0
2026/01/05,05:15,72,0
2026/01/05,05:20,72,0
2026/01/05,05:25,72,0
2026/01/05,05:30,71,0
2026/01/05,05:35,71,0
2026/01/05,05:40,71,0
2026/01/05,05:45,71,0
2026/01/05,05:50,71,0
2026/01/05,05:55,71,0
2026/01/05,06:00,71,0
2026/01/05,06:05,71,0
2026/01/05,06:10,72,0
2026/01/05,06:15,72,0
2026/01/05,06:20,72,0
2026/01/05,06:25,72,0
2026/01/05,06:30,73,0
2026/01/05,06:35,73,0
2026/01/05,06:40,74,0
2026/01/05,06:45,74,0
2026/01/05,06:50,75,0
2026/01/05,06:55,75,0
2026/01/05,07:00,76,0
2026/01/05,07:05,76,0
2026/01/05,07:10,77,0
2026/01/05,07:15,77,0
2026/01/05,07:20,78,0
2026/01/05,07:25,78,0
2026/01/05,07:30,78,0
2026/01/05,07:35,80,0
2026/01/05,07:40,80,1
2026/01/05,07:45,80,1
2026/01/05,07:50,79,2
2026/01/05,07:55,79,2
2026/01/05,08:00,79,3
2026/01/05,08:05,83,3
2026/01/05,08:10,83,4
2026/01/05,08:15,82,5
2026/01/05,08:20,82,5
2026/01/05,08:25,81,6
2026/01/05,08:30,81,7
2026/01/05,08:35,85,7
2026/01/05,08:40,84,8
2026/01/05,08:45,84,9
2026/01/05,08:50,84,9
2026/01/05,08:55,83,10
2026/01/05,09:00,83,11
2026/01/05,09:05,87,11
2026/01/05,09:10,87,12
2026/01/05,09:15,86,12
2026/01/05,09:20,86,13
2026/01/05,09:25,85,14
2026/01/05,09:30,85,14
2026/01/05,09:35,88,15
2026/01/05,09:40,88,16
2026/01/05,09:45,87,16
2026/01/05,09:50,86,17
2026/01/05,09:55,86,18
2026/01/05,10:00,85,18
2026/01/05,10:05,88,19
2026/01/05,10:10,88,19
2026/01/05,10:15,87,20
2026/01/05,10:20,86,20
2026/01/05,10:25,86,21
2026/01/05,10:30,86,21
2026/01/05,10:35,88,22
2026/01/05,10:40,87,22
2026/01/05,10:45,87,22
2026/01/05,10:50,87,23
2026/01/05,10:55,87,23
2026/01/05,11:00,86,23
2026/01/05,11:05,88,24
2026/01/05,11:10,88,24
2026/01/05,11:15,88,24
2026/01/05,11:20,87,25
2026/01/05,11:25,87,25
2026/01/05,11:30,87,25
2026/01/05,11:35,88,26
2026/01/05,11:40,87,26
2026/01/05,11:45,87,26
