2026/01/11 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
141,12:00～13:00,01月10日,22:57,66,60

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
85,12:00～13:00,01月10日,22:57

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,19:00～20:00,01月10日,22:57,59,62

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
83,19:00～20:00,01月10日,22:57

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/01/10,00:00,70,69,53,131
2026/01/10,01:00,67,67,51,131
2026/01/10,02:00,68,68,51,131
2026/01/10,03:00,71,73,54,131
2026/01/10,04:00,72,74,55,131
2026/01/10,05:00,71,72,54,131
2026/01/10,06:00,70,71,53,131
2026/01/10,07:00,73,74,55,132
2026/01/10,08:00,78,78,57,136
2026/01/10,09:00,80,81,56,141
2026/01/10,10:00,82,84,55,148
2026/01/10,11:00,82,82,59,137
2026/01/10,12:00,81,85,57,141
2026/01/10,13:00,80,82,57,139
2026/01/10,14:00,79,83,53,147
2026/01/10,15:00,77,82,51,151
2026/01/10,16:00,77,81,55,139
2026/01/10,17:00,79,80,59,133
2026/01/10,18:00,84,84,60,139
2026/01/10,19:00,84,83,63,132
2026/01/10,20:00,83,83,62,133
2026/01/10,21:00,79,80,59,132
2026/01/10,22:00,76,76,57,132
2026/01/10,23:00,74,77,55,133

最大使用率(%),時間帯
63,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
134,19:00～20:00,01月11日,00:00,54,64

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,19:00～20:00,01月11日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
134,19:00～20:00,01月11日,00:00,54,64

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,19:00～20:00,01月11日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/01/10,00:00,73,0
2026/01/10,00:05,73,0
2026/01/10,00:10,73,0
2026/01/10,00:15,72,0
2026/01/10,00:20,72,0
2026/01/10,00:25,71,0
2026/01/10,00:30,71,0
2026/01/10,00:35,71,0
2026/01/10,00:40,70,0
2026/01/10,00:45,70,0
2026/01/10,00:50,70,0
2026/01/10,00:55,69,0
2026/01/10,01:00,69,0
2026/01/10,01:05,69,0
2026/01/10,01:10,69,0
2026/01/10,01:15,69,0
2026/01/10,01:20,68,0
2026/01/10,01:25,68,0
2026/01/10,01:30,68,0
2026/01/10,01:35,68,0
2026/01/10,01:40,68,0
2026/01/10,01:45,68,0
2026/01/10,01:50,68,0
2026/01/10,01:55,68,0
2026/01/10,02:00,68,0
2026/01/10,02:05,68,0
2026/01/10,02:10,68,0
2026/01/10,02:15,68,0
2026/01/10,02:20,68,0
2026/01/10,02:25,69,0
2026/01/10,02:30,69,0
2026/01/10,02:35,70,0
2026/01/10,02:40,70,0
2026/01/10,02:45,70,0
2026/01/10,02:50,70,0
2026/01/10,02:55,70,0
2026/01/10,03:00,71,0
2026/01/10,03:05,71,0
2026/01/10,03:10,72,0
2026/01/10,03:15,72,0
2026/01/10,03:20,72,0
2026/01/10,03:25,72,0
2026/01/10,03:30,72,0
2026/01/10,03:35,72,0
2026/01/10,03:40,72,0
2026/01/10,03:45,73,0
2026/01/10,03:50,73,0
2026/01/10,03:55,73,0
2026/01/10,04:00,73,0
2026/01/10,04:05,73,0
2026/01/10,04:10,73,0
2026/01/10,04:15,73,0
2026/01/10,04:20,73,0
2026/01/10,04:25,73,0
2026/01/10,04:30,73,0
2026/01/10,04:35,73,0
2026/01/10,04:40,73,0
2026/01/10,04:45,73,0
2026/01/10,04:50,73,0
2026/01/10,04:55,73,0
2026/01/10,05:00,73,0
2026/01/10,05:05,74,0
2026/01/10,05:10,74,0
2026/01/10,05:15,74,0
2026/01/10,05:20,73,0
2026/01/10,05:25,73,0
2026/01/10,05:30,73,0
2026/01/10,05:35,72,0
2026/01/10,05:40,72,0
2026/01/10,05:45,72,0
2026/01/10,05:50,71,0
2026/01/10,05:55,71,0
2026/01/10,06:00,71,0
2026/01/10,06:05,71,0
2026/01/10,06:10,71,0
2026/01/10,06:15,71,0
2026/01/10,06:20,71,0
2026/01/10,06:25,71,0
2026/01/10,06:30,71,0
2026/01/10,06:35,71,0
2026/01/10,06:40,71,0
2026/01/10,06:45,72,0
2026/01/10,06:50,72,0
2026/01/10,06:55,72,0
2026/01/10,07:00,73,0
2026/01/10,07:05,73,0
2026/01/10,07:10,73,0
2026/01/10,07:15,73,0
2026/01/10,07:20,74,0
2026/01/10,07:25,74,0
2026/01/10,07:30,74,0
2026/01/10,07:35,76,0
2026/01/10,07:40,76,1
2026/01/10,07:45,76,1
2026/01/10,07:50,76,2
2026/01/10,07:55,76,2
2026/01/10,08:00,76,3
2026/01/10,08:05,79,4
2026/01/10,08:10,79,4
2026/01/10,08:15,78,5
2026/01/10,08:20,78,5
2026/01/10,08:25,77,6
2026/01/10,08:30,77,7
2026/01/10,08:35,79,7
2026/01/10,08:40,79,8
2026/01/10,08:45,79,8
2026/01/10,08:50,79,8
2026/01/10,08:55,79,8
2026/01/10,09:00,80,8
2026/01/10,09:05,81,7
2026/01/10,09:10,80,7
2026/01/10,09:15,80,8
2026/01/10,09:20,80,8
2026/01/10,09:25,80,9
2026/01/10,09:30,80,9
2026/01/10,09:35,83,9
2026/01/10,09:40,83,10
2026/01/10,09:45,82,10
2026/01/10,09:50,82,11
2026/01/10,09:55,82,12
2026/01/10,10:00,81,12
2026/01/10,10:05,85,13
2026/01/10,10:10,85,13
2026/01/10,10:15,84,15
2026/01/10,10:20,84,16
2026/01/10,10:25,83,17
2026/01/10,10:30,82,18
2026/01/10,10:35,86,19
2026/01/10,10:40,85,20
2026/01/10,10:45,85,20
2026/01/10,10:50,84,21
2026/01/10,10:55,83,21
2026/01/10,11:00,83,21
2026/01/10,11:05,85,22
2026/01/10,11:10,85,23
2026/01/10,11:15,85,23
2026/01/10,11:20,84,24
2026/01/10,11:25,84,24
2026/01/10,11:30,83,24
2026/01/10,11:35,85,25
2026/01/10,11:40,84,25
2026/01/10,11:45,84,25
2026/01/10,11:50,83,25
2026/01/10,11:55,83,25
2026/01/10,12:00,83,26
2026/01/10,12:05,83,26
2026/01/10,12:10,83,25
2026/01/10,12:15,83,25
2026/01/10,12:20,83,25
2026/01/10,12:25,84,25
2026/01/10,12:30,84,24
2026/01/10,12:35,81,24
2026/01/10,12:40,82,23
2026/01/10,12:45,82,23
2026/01/10,12:50,82,23
2026/01/10,12:55,82,23
2026/01/10,13:00,82,22
2026/01/10,13:05,81,22
2026/01/10,13:10,82,22
2026/01/10,13:15,82,22
2026/01/10,13:20,82,21
2026/01/10,13:25,82,20
2026/01/10,13:30,83,20
2026/01/10,13:35,81,20
2026/01/10,13:40,82,19
2026/01/10,13:45,82,19
2026/01/10,13:50,82,19
2026/01/10,13:55,82,19
2026/01/10,14:00,82,19
2026/01/10,14:05,82,19
2026/01/10,14:10,82,20
2026/01/10,14:15,81,20
2026/01/10,14:20,81,20
2026/01/10,14:25,81,20
2026/01/10,14:30,82,19
2026/01/10,14:35,80,19
2026/01/10,14:40,80,18
2026/01/10,14:45,81,17
2026/01/10,14:50,81,17
2026/01/10,14:55,81,17
2026/01/10,15:00,81,16
2026/01/10,15:05,78,16
2026/01/10,15:10,78,16
2026/01/10,15:15,78,15
2026/01/10,15:20,78,15
2026/01/10,15:25,78,14
2026/01/10,15:30,79,14
2026/01/10,15:35,76,13
2026/01/10,15:40,77,13
2026/01/10,15:45,77,12
2026/01/10,15:50,78,12
2026/01/10,15:55,79,11
2026/01/10,16:00,79,10
2026/01/10,16:05,77,10
2026/01/10,16:10,77,10
2026/01/10,16:15,78,9
2026/01/10,16:20,78,9
2026/01/10,16:25,79,8
2026/01/10,16:30,79,8
2026/01/10,16:35,76,7
2026/01/10,16:40,77,6
2026/01/10,16:45,77,6
2026/01/10,16:50,78,5
2026/01/10,16:55,79,4
2026/01/10,17:00,79,4
2026/01/10,17:05,77,3
2026/01/10,17:10,78,3
2026/01/10,17:15,78,2
2026/01/10,17:20,79,2
2026/01/10,17:25,79,1
2026/01/10,17:30,80,1
2026/01/10,17:35,79,0
2026/01/10,17:40,79,0
2026/01/10,17:45,80,0
2026/01/10,17:50,81,0
2026/01/10,17:55,81,0
2026/01/10,18:00,82,0
2026/01/10,18:05,83,0
2026/01/10,18:10,84,0
2026/01/10,18:15,84,0
2026/01/10,18:20,84,0
2026/01/10,18:25,85,0
2026/01/10,18:30,85,0
2026/01/10,18:35,85,0
2026/01/10,18:40,85,0
2026/01/10,18:45,86,0
2026/01/10,18:50,86,0
2026/01/10,18:55,86,0
2026/01/10,19:00,86,0
2026/01/10,19:05,86,0
2026/01/10,19:10,85,0
2026/01/10,19:15,85,0
2026/01/10,19:20,85,0
2026/01/10,19:25,85,0
2026/01/10,19:30,85,0
2026/01/10,19:35,85,0
2026/01/10,19:40,85,0
2026/01/10,19:45,85,0
2026/01/10,19:50,85,0
2026/01/10,19:55,85,0
2026/01/10,20:00,85,0
2026/01/10,20:05,85,0
2026/01/10,20:10,85,0
2026/01/10,20:15,85,0
2026/01/10,20:20,84,0
2026/01/10,20:25,84,0
2026/01/10,20:30,84,0
2026/01/10,20:35,84,0
2026/01/10,20:40,84,0
2026/01/10,20:45,84,0
2026/01/10,20:50,83,0
2026/01/10,20:55,83,0
2026/01/10,21:00,83,0
2026/01/10,21:05,82,0
2026/01/10,21:10,82,0
2026/01/10,21:15,82,0
2026/01/10,21:20,82,0
2026/01/10,21:25,81,0
2026/01/10,21:30,81,0
2026/01/10,21:35,81,0
2026/01/10,21:40,81,0
2026/01/10,21:45,80,0
2026/01/10,21:50,80,0
2026/01/10,21:55,79,0
2026/01/10,22:00,79,0
2026/01/10,22:05,79,0
2026/01/10,22:10,78,0
2026/01/10,22:15,78,0
2026/01/10,22:20,77,0
2026/01/10,22:25,77,0
2026/01/10,22:30,77,0
2026/01/10,22:35,76,0
2026/01/10,22:40,76,0
2026/01/10,22:45,76,0
2026/01/10,22:50,75,0
2026/01/10,22:55,75,0
2026/01/10,23:00,75,0
2026/01/10,23:05,76,0
2026/01/10,23:10,75,0
2026/01/10,23:15,76,0
2026/01/10,23:20,75,0
2026/01/10,23:25,74,0
2026/01/10,23:30,76,0
2026/01/10,23:35,74,0
2026/01/10,23:40,75,0
2026/01/10,23:45,74,0
2026/01/10,23:50,74,0
2026/01/10,23:55,72,0
