2026/01/28 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
154,11:00～12:00,01月27日,22:41,73,57

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,11:00～12:00,01月27日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
141,19:00～20:00,01月27日,22:41,60,62

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,19:00～20:00,01月27日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/01/27,00:00,70,72,49,141
2026/01/27,01:00,68,69,48,141
2026/01/27,02:00,69,70,48,141
2026/01/27,03:00,72,73,51,141
2026/01/27,04:00,74,74,52,141
2026/01/27,05:00,74,75,52,141
2026/01/27,06:00,76,77,53,141
2026/01/27,07:00,80,83,56,141
2026/01/27,08:00,84,87,59,142
2026/01/27,09:00,87,87,60,144
2026/01/27,10:00,88,88,58,151
2026/01/27,11:00,90,89,58,153
2026/01/27,12:00,85,86,53,158
2026/01/27,13:00,85,86,53,158
2026/01/27,14:00,84,85,53,156
2026/01/27,15:00,84,84,55,151
2026/01/27,16:00,83,83,57,145
2026/01/27,17:00,83,84,58,142
2026/01/27,18:00,88,88,62,141
2026/01/27,19:00,88,88,62,141
2026/01/27,20:00,85,86,60,141
2026/01/27,21:00,80,82,56,141
2026/01/27,22:00,76,76,53,141
2026/01/27,23:00,71,71,55,129

最大使用率(%),時間帯
62,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
148,18:00～19:00,01月28日,00:00,66,60

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,18:00～19:00,01月28日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
138,21:00～22:00,01月28日,00:00,66,60

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
83,21:00～22:00,01月28日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/01/27,00:00,73,0
2026/01/27,00:05,72,0
2026/01/27,00:10,73,0
2026/01/27,00:15,72,0
2026/01/27,00:20,72,0
2026/01/27,00:25,72,0
2026/01/27,00:30,70,0
2026/01/27,00:35,69,0
2026/01/27,00:40,67,0
2026/01/27,00:45,68,0
2026/01/27,00:50,70,0
2026/01/27,00:55,70,0
2026/01/27,01:00,70,0
2026/01/27,01:05,70,0
2026/01/27,01:10,69,0
2026/01/27,01:15,69,0
2026/01/27,01:20,70,0
2026/01/27,01:25,69,0
2026/01/27,01:30,69,0
2026/01/27,01:35,67,0
2026/01/27,01:40,67,0
2026/01/27,01:45,66,0
2026/01/27,01:50,66,0
2026/01/27,01:55,69,0
2026/01/27,02:00,70,0
2026/01/27,02:05,70,0
2026/01/27,02:10,70,0
2026/01/27,02:15,68,0
2026/01/27,02:20,70,0
2026/01/27,02:25,71,0
2026/01/27,02:30,71,0
2026/01/27,02:35,71,0
2026/01/27,02:40,71,0
2026/01/27,02:45,69,0
2026/01/27,02:50,69,0
2026/01/27,02:55,70,0
2026/01/27,03:00,73,0
2026/01/27,03:05,73,0
2026/01/27,03:10,73,0
2026/01/27,03:15,72,0
2026/01/27,03:20,73,0
2026/01/27,03:25,73,0
2026/01/27,03:30,74,0
2026/01/27,03:35,74,0
2026/01/27,03:40,75,0
2026/01/27,03:45,73,0
2026/01/27,03:50,72,0
2026/01/27,03:55,71,0
2026/01/27,04:00,73,0
2026/01/27,04:05,75,0
2026/01/27,04:10,75,0
2026/01/27,04:15,75,0
2026/01/27,04:20,74,0
2026/01/27,04:25,75,0
2026/01/27,04:30,76,0
2026/01/27,04:35,76,0
2026/01/27,04:40,75,0
2026/01/27,04:45,76,0
2026/01/27,04:50,73,0
2026/01/27,04:55,73,0
2026/01/27,05:00,73,0
2026/01/27,05:05,76,0
2026/01/27,05:10,76,0
2026/01/27,05:15,77,0
2026/01/27,05:20,75,0
2026/01/27,05:25,75,0
2026/01/27,05:30,76,0
2026/01/27,05:35,75,0
2026/01/27,05:40,76,0
2026/01/27,05:45,76,0
2026/01/27,05:50,73,0
2026/01/27,05:55,73,0
2026/01/27,06:00,72,0
2026/01/27,06:05,72,0
2026/01/27,06:10,73,0
2026/01/27,06:15,74,0
2026/01/27,06:20,77,0
2026/01/27,06:25,77,0
2026/01/27,06:30,78,0
2026/01/27,06:35,77,0
2026/01/27,06:40,78,0
2026/01/27,06:45,79,0
2026/01/27,06:50,81,0
2026/01/27,06:55,81,0
2026/01/27,07:00,81,0
2026/01/27,07:05,79,0
2026/01/27,07:10,80,0
2026/01/27,07:15,80,0
2026/01/27,07:20,80,0
2026/01/27,07:25,80,0
2026/01/27,07:30,80,0
2026/01/27,07:35,82,0
2026/01/27,07:40,82,0
2026/01/27,07:45,82,1
2026/01/27,07:50,82,1
2026/01/27,07:55,83,1
2026/01/27,08:00,83,1
2026/01/27,08:05,84,1
2026/01/27,08:10,84,1
2026/01/27,08:15,84,1
2026/01/27,08:20,84,1
2026/01/27,08:25,84,2
2026/01/27,08:30,84,2
2026/01/27,08:35,86,2
2026/01/27,08:40,86,2
2026/01/27,08:45,86,3
2026/01/27,08:50,86,3
2026/01/27,08:55,86,4
2026/01/27,09:00,86,4
2026/01/27,09:05,88,3
2026/01/27,09:10,88,3
2026/01/27,09:15,88,3
2026/01/27,09:20,87,4
2026/01/27,09:25,87,5
2026/01/27,09:30,87,5
2026/01/27,09:35,91,6
2026/01/27,09:40,90,7
2026/01/27,09:45,89,8
2026/01/27,09:50,89,9
2026/01/27,09:55,89,9
2026/01/27,10:00,88,10
2026/01/27,10:05,92,11
2026/01/27,10:10,91,11
2026/01/27,10:15,90,12
2026/01/27,10:20,90,12
2026/01/27,10:25,89,13
2026/01/27,10:30,89,13
2026/01/27,10:35,91,13
2026/01/27,10:40,91,13
2026/01/27,10:45,91,14
2026/01/27,10:50,90,14
2026/01/27,10:55,90,16
2026/01/27,11:00,89,17
2026/01/27,11:05,94,18
2026/01/27,11:10,93,19
2026/01/27,11:15,93,20
2026/01/27,11:20,93,20
2026/01/27,11:25,93,21
2026/01/27,11:30,92,21
2026/01/27,11:35,93,20
2026/01/27,11:40,92,20
2026/01/27,11:45,92,21
2026/01/27,11:50,91,21
2026/01/27,11:55,90,21
2026/01/27,12:00,89,21
2026/01/27,12:05,87,20
2026/01/27,12:10,87,19
2026/01/27,12:15,87,18
2026/01/27,12:20,87,17
2026/01/27,12:25,87,17
2026/01/27,12:30,87,18
2026/01/27,12:35,85,18
2026/01/27,12:40,86,17
2026/01/27,12:45,86,17
2026/01/27,12:50,86,16
2026/01/27,12:55,85,17
2026/01/27,13:00,85,17
2026/01/27,13:05,86,17
2026/01/27,13:10,87,17
2026/01/27,13:15,87,17
2026/01/27,13:20,87,17
2026/01/27,13:25,87,17
2026/01/27,13:30,87,16
2026/01/27,13:35,86,16
2026/01/27,13:40,86,15
2026/01/27,13:45,86,14
2026/01/27,13:50,86,14
2026/01/27,13:55,86,14
2026/01/27,14:00,86,14
2026/01/27,14:05,84,13
