2025/12/28 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
148,10:00～11:00,12月27日,22:41,72,58

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
86,10:00～11:00,12月27日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
131,18:00～19:00,12月27日,22:41,60,62

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
82,18:00～19:00,12月27日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/12/27,00:00,69,71,52,131
2025/12/27,01:00,66,68,50,131
2025/12/27,02:00,67,69,51,131
2025/12/27,03:00,70,72,53,131
2025/12/27,04:00,71,73,54,131
2025/12/27,05:00,70,72,53,131
2025/12/27,06:00,69,70,52,131
2025/12/27,07:00,72,74,54,132
2025/12/27,08:00,78,80,57,135
2025/12/27,09:00,80,84,57,141
2025/12/27,10:00,82,86,55,148
2025/12/27,11:00,82,85,55,149
2025/12/27,12:00,81,83,53,152
2025/12/27,13:00,81,82,53,151
2025/12/27,14:00,79,82,53,148
2025/12/27,15:00,78,78,55,141
2025/12/27,16:00,77,78,56,136
2025/12/27,17:00,79,77,59,132
2025/12/27,18:00,83,82,63,131
2025/12/27,19:00,83,82,63,131
2025/12/27,20:00,82,80,62,131
2025/12/27,21:00,77,77,58,131
2025/12/27,22:00,75,74,57,131
2025/12/27,23:00,73,75,55,131

最大使用率(%),時間帯
63,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
131,18:00～19:00,12月28日,00:00,51,66

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,18:00～19:00,12月28日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
131,19:00～20:00,12月28日,00:00,49,67

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,19:00～20:00,12月28日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/12/27,00:00,72,0
2025/12/27,00:05,72,0
2025/12/27,00:10,72,0
2025/12/27,00:15,71,0
2025/12/27,00:20,71,0
2025/12/27,00:25,70,0
2025/12/27,00:30,70,0
2025/12/27,00:35,69,0
2025/12/27,00:40,69,0
2025/12/27,00:45,69,0
2025/12/27,00:50,69,0
2025/12/27,00:55,68,0
2025/12/27,01:00,68,0
2025/12/27,01:05,68,0
2025/12/27,01:10,68,0
2025/12/27,01:15,68,0
2025/12/27,01:20,67,0
2025/12/27,01:25,67,0
2025/12/27,01:30,67,0
2025/12/27,01:35,67,0
2025/12/27,01:40,67,0
2025/12/27,01:45,67,0
2025/12/27,01:50,67,0
2025/12/27,01:55,67,0
2025/12/27,02:00,67,0
2025/12/27,02:05,67,0
2025/12/27,02:10,67,0
2025/12/27,02:15,67,0
2025/12/27,02:20,67,0
2025/12/27,02:25,68,0
2025/12/27,02:30,68,0
2025/12/27,02:35,69,0
2025/12/27,02:40,69,0
2025/12/27,02:45,69,0
2025/12/27,02:50,69,0
2025/12/27,02:55,69,0
2025/12/27,03:00,70,0
2025/12/27,03:05,70,0
2025/12/27,03:10,70,0
2025/12/27,03:15,71,0
2025/12/27,03:20,71,0
2025/12/27,03:25,71,0
2025/12/27,03:30,71,0
2025/12/27,03:35,71,0
2025/12/27,03:40,71,0
2025/12/27,03:45,72,0
2025/12/27,03:50,71,0
2025/12/27,03:55,71,0
