2025/12/22 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
132,18:00～19:00,12月21日,22:41,50,66

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,18:00～19:00,12月21日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,18:00～19:00,12月21日,22:41,50,66

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,18:00～19:00,12月21日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/12/21,00:00,71,72,55,129
2025/12/21,01:00,68,69,52,129
2025/12/21,02:00,69,70,53,129
2025/12/21,03:00,71,72,54,130
2025/12/21,04:00,72,73,55,131
2025/12/21,05:00,71,72,54,131
2025/12/21,06:00,68,70,51,131
2025/12/21,07:00,72,72,55,131
2025/12/21,08:00,76,75,57,133
2025/12/21,09:00,80,81,58,136
2025/12/21,10:00,85,84,60,141
2025/12/21,11:00,85,85,60,141
2025/12/21,12:00,86,87,60,142
2025/12/21,13:00,85,84,59,142
2025/12/21,14:00,83,83,59,140
2025/12/21,15:00,82,86,59,137
2025/12/21,16:00,82,84,60,135
2025/12/21,17:00,85,85,63,133
2025/12/21,18:00,88,88,66,132
2025/12/21,19:00,87,87,65,132
2025/12/21,20:00,85,85,64,132
2025/12/21,21:00,81,82,61,132
2025/12/21,22:00,77,77,57,133
2025/12/21,23:00,73,73,55,131

最大使用率(%),時間帯
66,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
132,18:00～19:00,12月22日,00:00,50,66

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,18:00～19:00,12月22日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,18:00～19:00,12月22日,00:00,50,66

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,18:00～19:00,12月22日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/12/21,00:00,75,0
2025/12/21,00:05,75,0
2025/12/21,00:10,73,0
2025/12/21,00:15,71,0
2025/12/21,00:20,70,0
2025/12/21,00:25,71,0
2025/12/21,00:30,72,0
