2025/12/21 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
126,11:00～12:00,12月20日,22:41,47,68

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
86,11:00～12:00,12月20日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
126,11:00～12:00,12月20日,22:41,47,68

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,11:00～12:00,12月20日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/12/20,00:00,68,68,56,121
2025/12/20,01:00,65,66,53,121
2025/12/20,02:00,66,66,54,121
2025/12/20,03:00,68,69,54,124
2025/12/20,04:00,69,70,55,124
2025/12/20,05:00,69,70,56,123
2025/12/20,06:00,68,69,55,123
2025/12/20,07:00,72,74,58,124
2025/12/20,08:00,78,80,62,124
2025/12/20,09:00,82,82,65,125
2025/12/20,10:00,83,84,64,128
2025/12/20,11:00,83,86,65,126
2025/12/20,12:00,81,83,64,126
2025/12/20,13:00,82,81,64,127
2025/12/20,14:00,81,82,64,126
2025/12/20,15:00,81,82,64,126
2025/12/20,16:00,82,82,65,125
2025/12/20,17:00,84,84,59,142
2025/12/20,18:00,86,85,60,142
2025/12/20,19:00,85,83,60,141
2025/12/20,20:00,83,81,58,141
2025/12/20,21:00,79,80,56,141
2025/12/20,22:00,76,76,58,131
2025/12/20,23:00,75,76,58,129

最大使用率(%),時間帯
65,16:00～17:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
133,18:00～19:00,12月21日,00:00,48,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,18:00～19:00,12月21日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
133,18:00～19:00,12月21日,00:00,48,67

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
90,18:00～19:00,12月21日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/12/20,00:00,72,0
2025/12/20,00:05,71,0
2025/12/20,00:10,71,0
2025/12/20,00:15,71,0
2025/12/20,00:20,71,0
2025/12/20,00:25,70,0
2025/12/20,00:30,70,0
2025/12/20,00:35,69,0
2025/12/20,00:40,69,0
2025/12/20,00:45,69,0
2025/12/20,00:50,69,0
2025/12/20,00:55,68,0
2025/12/20,01:00,68,0
2025/12/20,01:05,68,0
2025/12/20,01:10,68,0
2025/12/20,01:15,67,0
2025/12/20,01:20,67,0
2025/12/20,01:25,67,0
2025/12/20,01:30,67,0
2025/12/20,01:35,67,0
2025/12/20,01:40,67,0
2025/12/20,01:45,66,0
2025/12/20,01:50,66,0
2025/12/20,01:55,66,0
2025/12/20,02:00,66,0
2025/12/20,02:05,67,0
2025/12/20,02:10,67,0
2025/12/20,02:15,67,0
2025/12/20,02:20,67,0
2025/12/20,02:25,67,0
2025/12/20,02:30,67,0
2025/12/20,02:35,68,0
2025/12/20,02:40,68,0
2025/12/20,02:45,68,0
2025/12/20,02:50,69,0
2025/12/20,02:55,69,0
2025/12/20,03:00,69,0
2025/12/20,03:05,69,0
2025/12/20,03:10,69,0
2025/12/20,03:15,69,0
2025/12/20,03:20,70,0
2025/12/20,03:25,70,0
2025/12/20,03:30,70,0
2025/12/20,03:35,70,0
2025/12/20,03:40,70,0
2025/12/20,03:45,70,0
2025/12/20,03:50,70,0
2025/12/20,03:55,70,0
2025/12/20,04:00,71,0
2025/12/20,04:05,70,0
2025/12/20,04:10,71,0
2025/12/20,04:15,71,0
2025/12/20,04:20,71,0
2025/12/20,04:25,71,0
2025/12/20,04:30,71,0
2025/12/20,04:35,71,0
2025/12/20,04:40,71,0
2025/12/20,04:45,71,0
2025/12/20,04:50,71,0
2025/12/20,04:55,71,0
2025/12/20,05:00,71,0
2025/12/20,05:05,71,0
2025/12/20,05:10,71,0
2025/12/20,05:15,71,0
2025/12/20,05:20,71,0
2025/12/20,05:25,70,0
2025/12/20,05:30,70,0
2025/12/20,05:35,70,0
2025/12/20,05:40,69,0
2025/12/20,05:45,69,0
2025/12/20,05:50,69,0
2025/12/20,05:55,69,0
2025/12/20,06:00,68,0
2025/12/20,06:05,69,0
2025/12/20,06:10,69,0
2025/12/20,06:15,69,0
2025/12/20,06:20,69,0
2025/12/20,06:25,69,0
2025/12/20,06:30,69,0
2025/12/20,06:35,69,0
2025/12/20,06:40,69,0
2025/12/20,06:45,69,0
2025/12/20,06:50,70,0
2025/12/20,06:55,70,0
2025/12/20,07:00,71,0
2025/12/20,07:05,71,0
2025/12/20,07:10,72,0
2025/12/20,07:15,72,0
2025/12/20,07:20,72,0
2025/12/20,07:25,73,0
2025/12/20,07:30,73,0
2025/12/20,07:35,74,1
2025/12/20,07:40,74,1
2025/12/20,07:45,74,1
2025/12/20,07:50,75,1
2025/12/20,07:55,75,1
2025/12/20,08:00,75,1
2025/12/20,08:05,77,1
2025/12/20,08:10,78,1
2025/12/20,08:15,78,1
2025/12/20,08:20,78,2
2025/12/20,08:25,79,2
2025/12/20,08:30,79,2
2025/12/20,08:35,79,2
2025/12/20,08:40,80,2
2025/12/20,08:45,80,2
2025/12/20,08:50,81,2
2025/12/20,08:55,81,2
2025/12/20,09:00,82,2
2025/12/20,09:05,82,2
2025/12/20,09:10,82,1
