2025/11/18 13:56 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
143,11:00～12:00,11月17日,22:41,39,72

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
103,11:00～12:00,11月17日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
136,18:00～19:00,11月17日,22:41,37,72

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
99,18:00～19:00,11月17日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/11/17,00:00,79,79,64,122
2025/11/17,01:00,76,76,62,122
2025/11/17,02:00,77,77,63,122
2025/11/17,03:00,79,78,64,122
2025/11/17,04:00,80,79,65,122
2025/11/17,05:00,81,80,59,136
2025/11/17,06:00,83,84,61,136
2025/11/17,07:00,90,90,65,137
2025/11/17,08:00,99,96,70,140
2025/11/17,09:00,103,101,72,142
2025/11/17,10:00,103,101,72,143
2025/11/17,11:00,103,103,72,143
2025/11/17,12:00,100,101,69,144
2025/11/17,13:00,100,101,68,146
2025/11/17,14:00,100,101,69,145
2025/11/17,15:00,100,99,71,140
2025/11/17,16:00,99,98,71,138
2025/11/17,17:00,99,97,72,136
2025/11/17,18:00,100,99,73,136
2025/11/17,19:00,97,97,71,136
2025/11/17,20:00,93,94,68,136
2025/11/17,21:00,87,90,64,134
2025/11/17,22:00,85,85,63,134
2025/11/17,23:00,81,84,60,134

最大使用率(%),時間帯
73,18:00～19:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
141,11:00～12:00,11月18日,13:41,44,69

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
98,11:00～12:00,11月18日,13:41

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
141,11:00～12:00,11月18日,13:41,44,69

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
98,11:00～12:00,11月18日,13:41

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/11/17,00:00,84,0
2025/11/17,00:05,83,0
2025/11/17,00:10,83,0
2025/11/17,00:15,81,0
2025/11/17,00:20,79,0
2025/11/17,00:25,79,0
2025/11/17,00:30,79,0
2025/11/17,00:35,78,0
2025/11/17,00:40,80,0
2025/11/17,00:45,79,0
2025/11/17,00:50,79,0
2025/11/17,00:55,77,0
2025/11/17,01:00,78,0
2025/11/17,01:05,78,0
2025/11/17,01:10,78,0
2025/11/17,01:15,78,0
2025/11/17,01:20,78,0
2025/11/17,01:25,76,0
2025/11/17,01:30,74,0
2025/11/17,01:35,75,0
2025/11/17,01:40,77,0
2025/11/17,01:45,78,0
2025/11/17,01:50,77,0
2025/11/17,01:55,76,0
2025/11/17,02:00,77,0
2025/11/17,02:05,77,0
2025/11/17,02:10,78,0
2025/11/17,02:15,78,0
2025/11/17,02:20,77,0
2025/11/17,02:25,76,0
2025/11/17,02:30,74,0
2025/11/17,02:35,75,0
2025/11/17,02:40,78,0
2025/11/17,02:45,79,0
2025/11/17,02:50,78,0
2025/11/17,02:55,78,0
2025/11/17,03:00,79,0
2025/11/17,03:05,79,0
2025/11/17,03:10,79,0
2025/11/17,03:15,80,0
2025/11/17,03:20,80,0
2025/11/17,03:25,78,0
2025/11/17,03:30,76,0
2025/11/17,03:35,78,0
2025/11/17,03:40,80,0
2025/11/17,03:45,81,0
2025/11/17,03:50,80,0
2025/11/17,03:55,80,0
2025/11/17,04:00,81,0
2025/11/17,04:05,82,0
2025/11/17,04:10,81,0
2025/11/17,04:15,81,0
2025/11/17,04:20,80,0
2025/11/17,04:25,78,0
2025/11/17,04:30,78,0
2025/11/17,04:35,81,0
2025/11/17,04:40,82,0
2025/11/17,04:45,82,0
2025/11/17,04:50,80,0
2025/11/17,04:55,81,0
2025/11/17,05:00,82,0
2025/11/17,05:05,83,0
2025/11/17,05:10,83,0
2025/11/17,05:15,83,0
2025/11/17,05:20,82,0
2025/11/17,05:25,80,0
2025/11/17,05:30,80,0
2025/11/17,05:35,82,0
2025/11/17,05:40,82,0
2025/11/17,05:45,82,0
2025/11/17,05:50,80,0
2025/11/17,05:55,82,0
2025/11/17,06:00,82,0
2025/11/17,06:05,83,0
2025/11/17,06:10,83,0
2025/11/17,06:15,83,0
2025/11/17,06:20,81,0
2025/11/17,06:25,80,0
2025/11/17,06:30,82,0
2025/11/17,06:35,84,0
2025/11/17,06:40,85,0
2025/11/17,06:45,86,0
2025/11/17,06:50,84,0
2025/11/17,06:55,86,0
2025/11/17,07:00,87,0
2025/11/17,07:05,89,0
2025/11/17,07:10,90,0
2025/11/17,07:15,89,1
2025/11/17,07:20,87,1
2025/11/17,07:25,87,1
2025/11/17,07:30,88,1
2025/11/17,07:35,91,2
2025/11/17,07:40,92,2
2025/11/17,07:45,93,2
2025/11/17,07:50,94,3
2025/11/17,07:55,92,3
2025/11/17,08:00,95,4
2025/11/17,08:05,99,4
2025/11/17,08:10,100,5
2025/11/17,08:15,99,6
2025/11/17,08:20,98,6
2025/11/17,08:25,98,6
2025/11/17,08:30,98,7
2025/11/17,08:35,99,6
2025/11/17,08:40,99,6
2025/11/17,08:45,100,6
2025/11/17,08:50,101,7
2025/11/17,08:55,102,7
2025/11/17,09:00,102,7
2025/11/17,09:05,104,7
2025/11/17,09:10,104,7
2025/11/17,09:15,103,7
2025/11/17,09:20,103,7
2025/11/17,09:25,104,7
2025/11/17,09:30,105,6
2025/11/17,09:35,104,6
2025/11/17,09:40,104,5
2025/11/17,09:45,105,5
2025/11/17,09:50,104,5
2025/11/17,09:55,104,6
2025/11/17,10:00,104,6
2025/11/17,10:05,104,6
2025/11/17,10:10,104,6
2025/11/17,10:15,104,6
2025/11/17,10:20,104,6
2025/11/17,10:25,104,6
2025/11/17,10:30,104,7
2025/11/17,10:35,105,7
2025/11/17,10:40,105,7
2025/11/17,10:45,105,7
2025/11/17,10:50,104,7
2025/11/17,10:55,104,8
2025/11/17,11:00,104,9
2025/11/17,11:05,105,9
2025/11/17,11:10,105,9
2025/11/17,11:15,105,9
2025/11/17,11:20,105,9
2025/11/17,11:25,105,8
2025/11/17,11:30,105,8
2025/11/17,11:35,105,8
2025/11/17,11:40,105,9
2025/11/17,11:45,104,8
2025/11/17,11:50,104,9
2025/11/17,11:55,103,9
2025/11/17,12:00,103,9
2025/11/17,12:05,103,9
2025/11/17,12:10,103,10
2025/11/17,12:15,102,10
2025/11/17,12:20,102,10
2025/11/17,12:25,101,10
2025/11/17,12:30,102,10
2025/11/17,12:35,101,9
2025/11/17,12:40,101,9
2025/11/17,12:45,101,9
2025/11/17,12:50,101,8
2025/11/17,12:55,101,8
2025/11/17,13:00,102,8
2025/11/17,13:05,101,8
2025/11/17,13:10,102,8
2025/11/17,13:15,102,8
2025/11/17,13:20,102,8
2025/11/17,13:25,102,7
2025/11/17,13:30,102,7
2025/11/17,13:35,101,6
2025/11/17,13:40,101,6
2025/11/17,13:45,101,6
2025/11/17,13:50,102,6
2025/11/17,13:55,102,6
2025/11/17,14:00,102,7
2025/11/17,14:05,101,7
2025/11/17,14:10,102,6
2025/11/17,14:15,102,6
2025/11/17,14:20,102,6
2025/11/17,14:25,102,5
2025/11/17,14:30,102,5
2025/11/17,14:35,101,5
2025/11/17,14:40,101,4
2025/11/17,14:45,101,4
2025/11/17,14:50,101,4
2025/11/17,14:55,101,4
2025/11/17,15:00,101,4
2025/11/17,15:05,100,3
2025/11/17,15:10,101,3
2025/11/17,15:15,101,3
2025/11/17,15:20,101,3
2025/11/17,15:25,101,3
2025/11/17,15:30,101,3
2025/11/17,15:35,101,3
2025/11/17,15:40,101,3
2025/11/17,15:45,101,3
2025/11/17,15:50,101,3
2025/11/17,15:55,101,3
2025/11/17,16:00,101,3
2025/11/17,16:05,100,2
2025/11/17,16:10,100,2
2025/11/17,16:15,100,2
2025/11/17,16:20,100,2
2025/11/17,16:25,101,2
2025/11/17,16:30,101,2
2025/11/17,16:35,100,1
2025/11/17,16:40,100,1
2025/11/17,16:45,100,1
2025/11/17,16:50,100,1
2025/11/17,16:55,100,1
2025/11/17,17:00,100,1
2025/11/17,17:05,100,1
2025/11/17,17:10,100,0
2025/11/17,17:15,100,0
2025/11/17,17:20,100,0
2025/11/17,17:25,100,0
2025/11/17,17:30,100,0
2025/11/17,17:35,100,0
2025/11/17,17:40,101,0
2025/11/17,17:45,101,0
2025/11/17,17:50,101,0
2025/11/17,17:55,101,0
2025/11/17,18:00,101,0
2025/11/17,18:05,101,0
2025/11/17,18:10,101,0
2025/11/17,18:15,101,0
2025/11/17,18:20,101,0
2025/11/17,18:25,101,0
2025/11/17,18:30,101,0
2025/11/17,18:35,101,0
2025/11/17,18:40,100,0
2025/11/17,18:45,100,0
2025/11/17,18:50,100,0
2025/11/17,18:55,100,0
2025/11/17,19:00,99,0
2025/11/17,19:05,99,0
2025/11/17,19:10,99,0
2025/11/17,19:15,98,0
2025/11/17,19:20,98,0
2025/11/17,19:25,98,0
2025/11/17,19:30,98,0
2025/11/17,19:35,97,0
2025/11/17,19:40,97,0
2025/11/17,19:45,97,0
2025/11/17,19:50,97,0
2025/11/17,19:55,97,0
2025/11/17,20:00,96,0
2025/11/17,20:05,96,0
2025/11/17,20:10,96,0
2025/11/17,20:15,96,0
2025/11/17,20:20,95,0
2025/11/17,20:25,95,0
2025/11/17,20:30,95,0
2025/11/17,20:35,94,0
2025/11/17,20:40,94,0
2025/11/17,20:45,94,0
2025/11/17,20:50,93,0
2025/11/17,20:55,93,0
2025/11/17,21:00,92,0
2025/11/17,21:05,92,0
2025/11/17,21:10,91,0
2025/11/17,21:15,91,0
2025/11/17,21:20,91,0
2025/11/17,21:25,90,0
2025/11/17,21:30,90,0
2025/11/17,21:35,89,0
2025/11/17,21:40,89,0
2025/11/17,21:45,88,0
2025/11/17,21:50,88,0
2025/11/17,21:55,87,0
2025/11/17,22:00,87,0
2025/11/17,22:05,86,0
2025/11/17,22:10,87,0
2025/11/17,22:15,87,0
2025/11/17,22:20,86,0
2025/11/17,22:25,86,0
2025/11/17,22:30,86,0
2025/11/17,22:35,86,0
2025/11/17,22:40,86,0
2025/11/17,22:45,84,0
2025/11/17,22:50,85,0
2025/11/17,22:55,85,0
2025/11/17,23:00,84,0
2025/11/17,23:05,85,0
2025/11/17,23:10,85,0
2025/11/17,23:15,84,0
2025/11/17,23:20,83,0
2025/11/17,23:25,81,0
2025/11/17,23:30,80,0
2025/11/17,23:35,79,0
2025/11/17,23:40,80,0
2025/11/17,23:45,81,0
2025/11/17,23:50,81,0
2025/11/17,23:55,81,0
