2026/01/29 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
148,18:00～19:00,01月28日,22:41,63,61

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,18:00～19:00,01月28日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
127,13:00～14:00,01月28日,22:41,49,66

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
85,13:00～14:00,01月28日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/01/28,00:00,67,66,57,117
2026/01/28,01:00,65,64,55,117
2026/01/28,02:00,66,65,56,117
2026/01/28,03:00,69,70,53,129
2026/01/28,04:00,71,72,50,141
2026/01/28,05:00,71,73,50,141
2026/01/28,06:00,73,75,51,141
2026/01/28,07:00,79,79,55,142
2026/01/28,08:00,84,82,58,144
2026/01/28,09:00,86,86,57,151
2026/01/28,10:00,86,87,55,155
2026/01/28,11:00,87,87,66,131
2026/01/28,12:00,84,84,64,130
2026/01/28,13:00,85,85,66,127
2026/01/28,14:00,85,78,63,135
2026/01/28,15:00,85,78,63,133
2026/01/28,16:00,85,79,59,144
2026/01/28,17:00,84,84,55,152
2026/01/28,18:00,89,91,60,148
2026/01/28,19:00,90,91,60,148
2026/01/28,20:00,87,89,58,150
2026/01/28,21:00,82,84,59,139
2026/01/28,22:00,77,79,55,139
2026/01/28,23:00,72,74,51,139

最大使用率(%),時間帯
66,13:00～14:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
141,18:00～19:00,01月29日,00:00,58,63

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,18:00～19:00,01月29日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
127,10:00～11:00,01月29日,00:00,44,69

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,10:00～11:00,01月29日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/01/28,00:00,70,0
2026/01/28,00:05,70,0
2026/01/28,00:10,70,0
2026/01/28,00:15,69,0
2026/01/28,00:20,69,0
2026/01/28,00:25,68,0
2026/01/28,00:30,68,0
2026/01/28,00:35,68,0
2026/01/28,00:40,68,0
2026/01/28,00:45,67,0
2026/01/28,00:50,67,0
2026/01/28,00:55,67,0
2026/01/28,01:00,67,0
2026/01/28,01:05,67,0
2026/01/28,01:10,67,0
2026/01/28,01:15,66,0
2026/01/28,01:20,66,0
2026/01/28,01:25,66,0
2026/01/28,01:30,66,0
2026/01/28,01:35,66,0
2026/01/28,01:40,66,0
2026/01/28,01:45,66,0
2026/01/28,01:50,66,0
2026/01/28,01:55,66,0
2026/01/28,02:00,66,0
2026/01/28,02:05,66,0
2026/01/28,02:10,66,0
2026/01/28,02:15,66,0
2026/01/28,02:20,67,0
2026/01/28,02:25,67,0
2026/01/28,02:30,67,0
2026/01/28,02:35,68,0
2026/01/28,02:40,68,0
2026/01/28,02:45,68,0
2026/01/28,02:50,69,0
2026/01/28,02:55,69,0
2026/01/28,03:00,69,0
2026/01/28,03:05,70,0
2026/01/28,03:10,70,0
2026/01/28,03:15,70,0
2026/01/28,03:20,70,0
2026/01/28,03:25,70,0
2026/01/28,03:30,70,0
2026/01/28,03:35,71,0
2026/01/28,03:40,71,0
2026/01/28,03:45,71,0
2026/01/28,03:50,71,0
2026/01/28,03:55,71,0
2026/01/28,04:00,71,0
2026/01/28,04:05,71,0
2026/01/28,04:10,71,0
2026/01/28,04:15,71,0
2026/01/28,04:20,71,0
2026/01/28,04:25,71,0
2026/01/28,04:30,71,0
2026/01/28,04:35,71,0
2026/01/28,04:40,72,0
2026/01/28,04:45,72,0
2026/01/28,04:50,72,0
2026/01/28,04:55,72,0
2026/01/28,05:00,72,0
2026/01/28,05:05,72,0
2026/01/28,05:10,72,0
2026/01/28,05:15,72,0
2026/01/28,05:20,72,0
2026/01/28,05:25,72,0
2026/01/28,05:30,72,0
2026/01/28,05:35,72,0
2026/01/28,05:40,72,0
2026/01/28,05:45,71,0
2026/01/28,05:50,71,0
2026/01/28,05:55,71,0
2026/01/28,06:00,72,0
2026/01/28,06:05,72,0
2026/01/28,06:10,73,0
2026/01/28,06:15,73,0
2026/01/28,06:20,73,0
2026/01/28,06:25,73,0
2026/01/28,06:30,74,0
2026/01/28,06:35,74,0
2026/01/28,06:40,75,0
2026/01/28,06:45,76,0
2026/01/28,06:50,76,0
2026/01/28,06:55,77,0
2026/01/28,07:00,77,0
2026/01/28,07:05,78,0
2026/01/28,07:10,79,0
2026/01/28,07:15,79,0
2026/01/28,07:20,79,0
2026/01/28,07:25,80,0
2026/01/28,07:30,80,0
2026/01/28,07:35,81,0
2026/01/28,07:40,81,0
2026/01/28,07:45,82,1
2026/01/28,07:50,82,1
2026/01/28,07:55,82,1
2026/01/28,08:00,82,1
2026/01/28,08:05,85,2
2026/01/28,08:10,85,3
2026/01/28,08:15,84,3
2026/01/28,08:20,84,4
2026/01/28,08:25,84,4
2026/01/28,08:30,84,4
2026/01/28,08:35,88,6
2026/01/28,08:40,87,7
2026/01/28,08:45,87,8
2026/01/28,08:50,87,8
2026/01/28,08:55,87,8
2026/01/28,09:00,87,8
2026/01/28,09:05,88,8
2026/01/28,09:10,88,8
