datetime,temperature,rainfall,solar,wind_speed,weather,humidity,power_demand
2026-05-17 07:00:00,22.8,0.0,0.37,5.6,2.0,72.0,74
2026-05-17 08:00:00,23.3,0.0,0.65,6.3,2.0,70.0,81
2026-05-17 09:00:00,24.3,0.0,1.84,8.8,2.0,61.0,85
2026-05-17 10:00:00,24.7,0.0,2.69,7.7,2.0,60.0,88
2026-05-17 11:00:00,24.9,0.0,2.99,8.9,2.0,60.0,91
2026-05-17 12:00:00,25.3,0.0,3.48,8.9,2.0,59.0,92
2026-05-17 13:00:00,25.5,0.0,3.61,8.4,2.0,62.0,93
2026-05-17 14:00:00,25.4,0.0,3.26,9.3,2.0,63.0,92
2026-05-17 15:00:00,25.5,0.0,2.85,7.5,2.0,63.0,89
2026-05-17 16:00:00,25.1,0.0,2.2,7.9,2.0,65.0,88
2026-05-17 17:00:00,24.5,0.0,1.44,7.6,10.0,69.0,89
2026-05-17 18:00:00,23.7,0.0,0.51,7.9,10.0,76.0,89
2026-05-17 19:00:00,23.5,0.0,0.21,6.8,2.0,76.0,92
2026-05-17 20:00:00,23.4,0.0,0.0,6.6,2.0,77.0,90
2026-05-17 21:00:00,23.1,0.0,0.0,7.6,2.0,79.0,86
2026-05-17 22:00:00,23.3,0.0,0.0,6.5,2.0,72.0,81
2026-05-17 23:00:00,23.3,0.0,0.0,5.8,2.0,71.0,76
2026-05-18 00:00:00,23.2,0.0,0.0,6.7,2.0,71.0,71
2026-05-18 01:00:00,23.0,0.0,0.0,4.8,2.0,72.0,68
2026-05-18 02:00:00,22.8,0.0,0.0,4.7,2.0,79.0,68
2026-05-18 03:00:00,22.7,0.0,0.0,4.9,2.0,74.0,71
2026-05-18 04:00:00,22.7,0.0,0.0,4.5,2.0,79.0,72
2026-05-18 05:00:00,22.7,0.0,0.0,6.3,2.0,75.0,73
2026-05-18 06:00:00,22.7,0.0,0.01,6.3,2.0,76.0,75
2026-05-18 07:00:00,23.5,0.0,0.29,6.4,4.0,77.0,84
2026-05-18 08:00:00,24.9,0.0,1.11,5.8,2.0,73.0,93
2026-05-18 09:00:00,25.4,0.0,1.71,9.3,2.0,72.0,98
2026-05-18 10:00:00,25.6,0.0,2.6,8.5,4.0,69.0,97
2026-05-18 11:00:00,26.1,0.0,2.12,7.4,10.0,70.0,99
2026-05-18 12:00:00,25.3,0.0,2.55,7.1,4.0,74.0,94
2026-05-18 13:00:00,23.5,0.0,1.25,7.6,10.0,82.0,95
2026-05-18 14:00:00,23.3,0.0,1.33,6.2,10.0,88.0,97
2026-05-18 15:00:00,24.4,0.0,1.1,5.6,4.0,79.0,96
2026-05-18 16:00:00,24.8,0.0,1.09,8.4,4.0,75.0,95
2026-05-18 17:00:00,24.3,0.0,0.55,6.2,10.0,79.0,94
2026-05-18 18:00:00,23.8,0.0,0.4,8.5,10.0,81.0,94
2026-05-18 19:00:00,23.4,0.0,0.13,6.4,4.0,85.0,96
2026-05-18 20:00:00,23.3,0.0,0.0,6.7,10.0,86.0,93
2026-05-18 21:00:00,23.2,0.0,0.0,6.8,4.0,88.0,88
2026-05-18 22:00:00,22.9,0.0,0.0,6.1,10.0,92.0,84
2026-05-18 23:00:00,23.0,0.0,0.0,6.8,10.0,94.0,79
2026-05-19 00:00:00,23.3,0.0,0.0,5.4,10.0,92.0,74
2026-05-19 01:00:00,23.2,0.5,0.0,4.1,10.0,94.0,71
2026-05-19 02:00:00,23.2,0.0,0.0,3.9,10.0,95.0,71
2026-05-19 03:00:00,23.3,0.5,0.0,3.9,10.0,96.0,74
2026-05-19 04:00:00,23.4,0.0,0.0,2.9,10.0,96.0,75
2026-05-19 05:00:00,22.8,0.5,0.0,3.2,10.0,95.0,76
2026-05-19 06:00:00,23.0,0.0,0.01,2.6,10.0,95.0,79
2026-05-19 07:00:00,23.5,1.0,0.19,3.9,2.0,96.0,87
2026-05-19 08:00:00,24.8,0.0,1.1,3.2,2.0,91.0,98
2026-05-19 09:00:00,25.7,0.0,1.67,4.8,2.0,85.0,106
2026-05-19 10:00:00,27.9,0.0,2.02,2.5,4.0,77.0,110
2026-05-19 11:00:00,26.7,0.0,1.98,2.9,10.0,80.0,113
2026-05-19 12:00:00,27.9,0.0,2.54,4.4,2.0,68.0,111
2026-05-19 13:00:00,27.3,0.0,2.38,3.6,2.0,76.0,112
2026-05-19 14:00:00,26.6,0.0,1.29,5.0,10.0,79.0,111
2026-05-19 15:00:00,26.0,0.0,1.8,5.7,10.0,86.0,106
2026-05-19 16:00:00,25.8,1.0,1.55,3.9,10.0,89.0,106
2026-05-19 17:00:00,25.8,0.0,1.4,2.6,2.0,85.0,104
2026-05-19 18:00:00,25.9,0.0,0.9,3.1,2.0,81.0,102
2026-05-19 19:00:00,24.6,0.0,0.35,2.8,2.0,90.0,102
2026-05-19 20:00:00,24.4,0.0,0.0,3.3,2.0,92.0,100
2026-05-19 21:00:00,24.3,0.0,0.0,2.6,2.0,93.0,93
2026-05-19 22:00:00,24.1,0.0,0.0,3.8,4.0,94.0,88
2026-05-19 23:00:00,24.1,0.0,0.0,4.2,10.0,91.0,84
2026-05-20 00:00:00,24.3,0.0,0.0,3.3,4.0,93.0,78
2026-05-20 01:00:00,24.1,0.0,0.0,3.4,4.0,92.0,75
2026-05-20 02:00:00,24.3,0.0,0.0,2.5,4.0,89.0,74
2026-05-20 03:00:00,24.1,0.0,0.0,3.2,4.0,92.0,76
2026-05-20 04:00:00,23.8,0.0,0.0,1.9,2.0,93.0,77
2026-05-20 05:00:00,23.6,0.0,0.0,2.4,2.0,93.0,78
2026-05-20 06:00:00,23.5,0.0,0.01,2.5,2.0,94.0,80
2026-05-20 07:00:00,24.0,0.0,0.18,2.7,2.0,92.0,89
2026-05-20 08:00:00,25.5,0.0,1.04,3.6,2.0,83.0,101
2026-05-20 09:00:00,25.9,0.0,1.27,3.5,2.0,85.0,109
2026-05-20 10:00:00,26.3,0.0,2.12,5.4,4.0,80.0,113
2026-05-20 11:00:00,27.1,0.0,2.68,6.0,2.0,80.0,116
2026-05-20 12:00:00,27.3,0.0,3.42,7.7,2.0,76.0,115
2026-05-20 13:00:00,27.8,0.0,3.59,6.5,2.0,75.0,117
2026-05-20 14:00:00,27.8,0.0,3.18,5.0,2.0,72.0,116
2026-05-20 15:00:00,27.0,0.0,2.56,5.9,2.0,71.0,114
2026-05-20 16:00:00,27.6,0.0,2.3,4.0,2.0,70.0,113
2026-05-20 17:00:00,26.5,0.0,1.85,4.9,2.0,79.0,109
2026-05-20 18:00:00,26.0,0.0,0.83,5.4,2.0,79.0,106
2026-05-20 19:00:00,25.6,0.0,0.29,3.7,2.0,83.0,106
2026-05-20 20:00:00,25.3,0.0,0.0,4.3,2.0,86.0,104
2026-05-20 21:00:00,25.2,0.0,0.0,4.8,2.0,87.0,97
2026-05-20 22:00:00,24.9,0.0,0.0,5.2,2.0,88.0,92
2026-05-20 23:00:00,24.7,0.0,0.0,3.9,2.0,88.0,86
2026-05-21 00:00:00,24.4,0.0,0.0,3.4,2.0,91.0,80
2026-05-21 01:00:00,24.3,0.0,0.0,4.1,2.0,90.0,76
2026-05-21 02:00:00,24.2,0.0,0.0,3.4,2.0,91.0,76
2026-05-21 03:00:00,24.0,0.0,0.0,3.9,2.0,91.0,78
2026-05-21 04:00:00,24.0,0.0,0.0,3.3,2.0,90.0,78
2026-05-21 05:00:00,23.9,0.0,0.0,4.4,2.0,92.0,79
2026-05-21 06:00:00,24.0,0.0,0.02,4.3,2.0,92.0,83
2026-05-21 07:00:00,24.7,0.0,0.41,5.1,2.0,90.0,93
2026-05-21 08:00:00,26.2,0.0,1.12,5.8,2.0,81.0,105
2026-05-21 09:00:00,26.6,0.0,1.74,7.3,2.0,77.0,114
2026-05-21 10:00:00,26.6,0.0,1.78,6.5,2.0,76.0,117
2026-05-21 11:00:00,27.5,0.0,2.79,7.8,2.0,76.0,121
2026-05-21 12:00:00,27.6,0.0,2.92,6.7,2.0,77.0,119
2026-05-21 13:00:00,27.8,0.0,3.12,5.9,4.0,76.0,120
2026-05-21 14:00:00,27.8,0.0,2.96,5.9,2.0,77.0,120
2026-05-21 15:00:00,28.1,0.0,2.84,5.1,2.0,77.0,119
2026-05-21 16:00:00,27.4,0.0,2.39,6.8,2.0,78.0,117
2026-05-21 17:00:00,27.3,0.0,1.59,5.9,2.0,80.0,113
2026-05-21 18:00:00,26.3,0.0,0.99,5.8,2.0,85.0,111
2026-05-21 19:00:00,26.0,0.0,0.25,4.2,2.0,88.0,111
2026-05-21 20:00:00,25.8,0.0,0.0,4.6,2.0,90.0,108
2026-05-21 21:00:00,25.7,0.0,0.0,5.4,4.0,91.0,103
2026-05-21 22:00:00,25.7,0.0,0.0,5.1,4.0,92.0,97
2026-05-21 23:00:00,25.7,0.0,0.0,4.4,4.0,93.0,91
2026-05-22 00:00:00,25.5,0.0,0.0,5.0,4.0,93.0,85
2026-05-22 01:00:00,25.5,0.0,0.0,6.3,4.0,94.0,81
2026-05-22 02:00:00,25.4,0.0,0.0,6.1,4.0,94.0,80
2026-05-22 03:00:00,25.3,0.0,0.0,5.0,4.0,95.0,82
2026-05-22 04:00:00,25.3,0.0,0.0,4.2,4.0,95.0,83
2026-05-22 05:00:00,25.4,0.0,0.0,4.4,4.0,95.0,84
2026-05-22 06:00:00,25.4,0.0,0.0,4.8,4.0,95.0,88
2026-05-22 07:00:00,25.5,0.0,0.05,4.6,4.0,95.0,96
2026-05-22 08:00:00,25.4,0.0,0.09,4.8,10.0,96.0,105
2026-05-22 09:00:00,25.4,1.5,0.14,4.4,10.0,97.0,110
2026-05-22 10:00:00,25.5,2.0,0.33,4.3,10.0,97.0,111
2026-05-22 11:00:00,25.6,1.0,0.41,4.8,10.0,97.0,112
2026-05-22 12:00:00,26.1,1.0,0.82,5.1,10.0,96.0,112
2026-05-22 13:00:00,26.2,0.0,1.09,4.9,4.0,93.0,112
2026-05-22 14:00:00,26.2,0.0,0.57,4.0,10.0,93.0,111
2026-05-22 15:00:00,25.9,0.0,0.42,5.4,10.0,94.0,109
2026-05-22 16:00:00,25.7,1.5,0.3,4.8,10.0,96.0,108
2026-05-22 17:00:00,25.5,0.5,0.35,3.4,10.0,94.0,106
2026-05-22 18:00:00,25.6,0.5,0.16,4.3,4.0,95.0,106
2026-05-22 19:00:00,25.5,0.5,0.03,5.0,10.0,96.0,107
2026-05-22 20:00:00,25.6,0.5,0.0,5.6,10.0,96.0,105
2026-05-22 21:00:00,25.7,3.5,0.0,7.1,10.0,97.0,99
2026-05-22 22:00:00,25.8,3.0,0.0,7.3,10.0,97.0,97
2026-05-22 23:00:00,24.8,5.0,0.0,6.8,10.0,96.0,91
2026-05-23 00:00:00,23.9,2.0,0.0,5.4,10.0,96.0,85
2026-05-23 01:00:00,24.0,0.0,0.0,5.3,4.0,97.0,81
2026-05-23 02:00:00,24.1,0.5,0.0,5.8,10.0,96.0,81
2026-05-23 03:00:00,24.3,0.0,0.0,5.3,4.0,97.0,82
2026-05-23 04:00:00,24.3,0.0,0.0,3.9,10.0,96.0,83
2026-05-23 05:00:00,25.0,0.0,0.0,4.8,4.0,96.0,83
2026-05-23 06:00:00,25.6,0.0,0.01,6.1,10.0,98.0,83
2026-05-23 07:00:00,25.7,1.5,0.03,6.5,10.0,98.0,90
2026-05-23 08:00:00,25.8,1.5,0.16,6.0,4.0,98.0,96
2026-05-23 09:00:00,26.0,0.0,0.6,6.4,4.0,97.0,106
2026-05-23 10:00:00,27.3,0.0,1.21,7.4,4.0,94.0,111
2026-05-23 11:00:00,27.4,0.0,2.0,7.6,4.0,91.0,112
2026-05-23 12:00:00,27.7,0.0,1.99,8.8,4.0,90.0,113
2026-05-23 13:00:00,27.4,0.0,1.47,7.4,4.0,91.0,107
2026-05-23 14:00:00,27.2,0.0,0.95,7.2,4.0,91.0,106
2026-05-23 15:00:00,26.9,0.0,0.58,6.0,10.0,92.0,105
2026-05-23 16:00:00,26.7,0.0,0.48,5.9,10.0,94.0,107
2026-05-23 17:00:00,26.4,2.0,0.18,4.2,10.0,96.0,106
2026-05-23 18:00:00,26.3,4.0,0.06,4.4,10.0,97.0,106
2026-05-23 19:00:00,25.1,1.5,0.03,2.6,15.0,96.0,105
2026-05-23 20:00:00,25.3,6.5,0.0,3.4,15.0,96.0,104
2026-05-23 21:00:00,24.2,40.0,0.0,1.1,10.0,97.0,101
2026-05-23 22:00:00,24.4,2.0,0.0,1.5,10.0,97.0,97
2026-05-23 23:00:00,24.4,2.0,0.0,3.1,15.0,97.0,92
2026-05-24 00:00:00,24.4,1.0,0.0,2.4,10.0,97.0,85
2026-05-24 01:00:00,24.5,1.0,0.0,3.2,10.0,97.0,81
2026-05-24 02:00:00,24.4,2.0,0.0,3.6,15.0,97.0,81
2026-05-24 03:00:00,24.5,0.5,0.0,3.5,4.0,96.0,82
2026-05-24 04:00:00,25.1,0.0,0.0,3.3,4.0,97.0,83
2026-05-24 05:00:00,25.4,0.0,0.0,3.5,4.0,98.0,83
2026-05-24 06:00:00,25.5,0.0,0.01,5.6,2.0,98.0,81
2026-05-24 07:00:00,25.7,0.0,0.16,3.7,4.0,98.0,87
2026-05-24 08:00:00,26.0,0.0,0.4,3.0,4.0,97.0,96
2026-05-24 09:00:00,26.1,0.0,0.45,2.9,4.0,97.0,105
2026-05-24 10:00:00,27.4,0.0,1.48,4.0,10.0,93.0,112
2026-05-24 11:00:00,28.3,0.0,1.75,3.9,4.0,89.0,115
2026-05-24 12:00:00,28.2,0.0,1.57,3.2,4.0,88.0,115
2026-05-24 13:00:00,28.3,0.0,2.08,3.4,4.0,87.0,114
2026-05-24 14:00:00,28.7,0.0,1.89,4.1,4.0,88.0,113
2026-05-24 15:00:00,29.0,0.0,2.66,4.8,4.0,85.0,113
2026-05-24 16:00:00,27.8,0.0,1.57,5.5,4.0,89.0,111
2026-05-24 17:00:00,28.0,0.0,0.77,4.5,10.0,90.0,112
2026-05-24 18:00:00,27.6,0.0,0.52,5.1,4.0,91.0,114
2026-05-24 19:00:00,27.2,0.0,0.21,5.1,4.0,93.0,116
2026-05-24 20:00:00,26.9,0.0,0.0,3.6,2.0,94.0,114
2026-05-24 21:00:00,26.8,0.0,0.0,4.3,4.0,95.0,108
2026-05-24 22:00:00,26.8,0.0,0.0,4.0,4.0,94.0,103
2026-05-24 23:00:00,26.7,0.0,0.0,4.6,4.0,95.0,97
2026-05-25 00:00:00,26.7,0.0,0.0,4.5,4.0,95.0,91
2026-05-25 01:00:00,26.6,0.0,0.0,4.9,,95.0,86
2026-05-25 02:00:00,26.4,0.0,0.0,5.7,,95.0,86
2026-05-25 03:00:00,26.3,0.0,0.0,4.7,,96.0,87
2026-05-25 04:00:00,26.2,0.0,0.0,4.8,,96.0,89
2026-05-25 05:00:00,26.2,0.0,0.0,5.0,,96.0,90
2026-05-25 06:00:00,26.2,0.0,0.0,5.1,,95.0,93
2026-05-25 07:00:00,26.4,0.0,0.13,4.1,,94.0,102
2026-05-25 08:00:00,27.1,0.0,0.53,5.6,,91.0,116
2026-05-25 09:00:00,27.6,0.0,0.93,7.4,,89.0,124
2026-05-25 10:00:00,27.9,0.0,0.95,5.2,,89.0,129
2026-05-25 11:00:00,28.3,0.0,1.9,7.1,,86.0,127
2026-05-25 12:00:00,28.2,0.0,1.4,7.2,,87.0,124
2026-05-25 13:00:00,28.5,0.0,1.56,5.8,,87.0,124
2026-05-25 14:00:00,28.9,0.0,1.46,5.5,,85.0,128
2026-05-25 15:00:00,28.3,0.0,1.48,5.8,,87.0,126
2026-05-25 16:00:00,28.1,0.0,0.92,5.3,,88.0,122
2026-05-25 17:00:00,27.7,0.0,0.31,4.8,,89.0,120
2026-05-25 18:00:00,27.5,0.0,0.18,5.6,,90.0,120
2026-05-25 19:00:00,27.3,0.0,0.05,5.2,,92.0,121
2026-05-25 20:00:00,27.2,0.0,0.0,5.6,,93.0,118
2026-05-25 21:00:00,27.1,0.0,0.0,4.6,,93.0,111
2026-05-25 22:00:00,27.0,0.0,0.0,4.6,,93.0,106
2026-05-25 23:00:00,27.0,0.0,0.0,5.9,,93.0,100
