2026/02/27 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
142,11:00～12:00,02月26日,22:41,60,62

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,11:00～12:00,02月26日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
130,18:00～19:00,02月26日,22:41,46,68

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,18:00～19:00,02月26日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/02/26,00:00,65,67,50,130
2026/02/26,01:00,63,65,48,130
2026/02/26,02:00,64,66,49,130
2026/02/26,03:00,67,68,51,130
2026/02/26,04:00,68,69,52,130
2026/02/26,05:00,68,69,52,130
2026/02/26,06:00,70,71,53,130
2026/02/26,07:00,75,75,57,131
2026/02/26,08:00,81,81,59,137
2026/02/26,09:00,86,86,59,145
2026/02/26,10:00,88,88,57,152
2026/02/26,11:00,90,89,62,143
2026/02/26,12:00,88,86,61,144
2026/02/26,13:00,89,88,62,143
2026/02/26,14:00,88,88,56,155
2026/02/26,15:00,86,88,57,149
2026/02/26,16:00,85,87,59,142
2026/02/26,17:00,83,86,61,134
2026/02/26,18:00,84,89,64,130
2026/02/26,19:00,85,89,65,130
2026/02/26,20:00,82,87,63,130
2026/02/26,21:00,77,79,59,130
2026/02/26,22:00,73,74,56,130
2026/02/26,23:00,69,70,53,130

最大使用率(%),時間帯
65,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
137,10:00～11:00,02月27日,00:00,56,64

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,10:00～11:00,02月27日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
128,19:00～20:00,02月27日,00:00,47,67

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,19:00～20:00,02月27日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/02/26,00:00,69,0
2026/02/26,00:05,68,0
2026/02/26,00:10,68,0
2026/02/26,00:15,68,0
2026/02/26,00:20,67,0
2026/02/26,00:25,67,0
2026/02/26,00:30,66,0
2026/02/26,00:35,66,0
2026/02/26,00:40,66,0
2026/02/26,00:45,65,0
2026/02/26,00:50,65,0
2026/02/26,00:55,65,0
2026/02/26,01:00,65,0
2026/02/26,01:05,65,0
2026/02/26,01:10,64,0
2026/02/26,01:15,64,0
2026/02/26,01:20,64,0
2026/02/26,01:25,64,0
2026/02/26,01:30,63,0
2026/02/26,01:35,63,0
2026/02/26,01:40,63,0
2026/02/26,01:45,63,0
2026/02/26,01:50,63,0
2026/02/26,01:55,63,0
2026/02/26,02:00,63,0
2026/02/26,02:05,63,0
2026/02/26,02:10,64,0
2026/02/26,02:15,64,0
2026/02/26,02:20,64,0
2026/02/26,02:25,64,0
2026/02/26,02:30,64,0
2026/02/26,02:35,65,0
2026/02/26,02:40,65,0
2026/02/26,02:45,66,0
2026/02/26,02:50,66,0
2026/02/26,02:55,66,0
2026/02/26,03:00,66,0
2026/02/26,03:05,67,0
2026/02/26,03:10,67,0
2026/02/26,03:15,67,0
2026/02/26,03:20,68,0
2026/02/26,03:25,68,0
2026/02/26,03:30,68,0
2026/02/26,03:35,68,0
2026/02/26,03:40,68,0
2026/02/26,03:45,68,0
2026/02/26,03:50,68,0
2026/02/26,03:55,68,0
2026/02/26,04:00,68,0
2026/02/26,04:05,69,0
2026/02/26,04:10,69,0
2026/02/26,04:15,69,0
2026/02/26,04:20,69,0
2026/02/26,04:25,69,0
2026/02/26,04:30,68,0
2026/02/26,04:35,69,0
2026/02/26,04:40,69,0
2026/02/26,04:45,69,0
2026/02/26,04:50,69,0
2026/02/26,04:55,69,0
2026/02/26,05:00,69,0
2026/02/26,05:05,70,0
2026/02/26,05:10,70,0
2026/02/26,05:15,70,0
2026/02/26,05:20,70,0
2026/02/26,05:25,70,0
2026/02/26,05:30,69,0
2026/02/26,05:35,69,0
2026/02/26,05:40,69,0
2026/02/26,05:45,69,0
2026/02/26,05:50,69,0
2026/02/26,05:55,68,0
2026/02/26,06:00,69,0
2026/02/26,06:05,69,0
2026/02/26,06:10,70,0
2026/02/26,06:15,70,0
2026/02/26,06:20,70,0
2026/02/26,06:25,70,0
2026/02/26,06:30,71,0
2026/02/26,06:35,71,0
2026/02/26,06:40,72,0
2026/02/26,06:45,72,0
2026/02/26,06:50,72,0
