2026/03/18 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
123,10:00～11:00,03月17日,22:41,40,71

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,10:00～11:00,03月17日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
123,10:00～11:00,03月17日,22:41,40,71

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,10:00～11:00,03月17日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/03/17,00:00,66,68,53,123
2026/03/17,01:00,64,66,52,123
2026/03/17,02:00,66,67,53,123
2026/03/17,03:00,68,69,54,125
2026/03/17,04:00,70,71,56,125
2026/03/17,05:00,71,72,56,125
2026/03/17,06:00,72,73,57,125
2026/03/17,07:00,75,77,58,129
2026/03/17,08:00,81,84,60,134
2026/03/17,09:00,85,86,61,139
2026/03/17,10:00,88,88,68,129
2026/03/17,11:00,89,88,71,125
2026/03/17,12:00,85,86,68,124
2026/03/17,13:00,87,85,70,123
2026/03/17,14:00,87,86,66,131
2026/03/17,15:00,86,84,67,128
2026/03/17,16:00,84,81,69,121
2026/03/17,17:00,81,80,62,130
2026/03/17,18:00,82,82,66,125
2026/03/17,19:00,83,84,66,124
2026/03/17,20:00,81,82,65,124
2026/03/17,21:00,76,78,62,122
2026/03/17,22:00,72,73,59,122
2026/03/17,23:00,68,69,55,122

最大使用率(%),時間帯
71,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
126,13:00～14:00,03月18日,00:00,45,69

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,13:00～14:00,03月18日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
123,14:00～15:00,03月18日,00:00,43,69

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,14:00～15:00,03月18日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/03/17,00:00,70,0
2026/03/17,00:05,70,0
2026/03/17,00:10,69,0
2026/03/17,00:15,68,0
2026/03/17,00:20,66,0
2026/03/17,00:25,65,0
2026/03/17,00:30,65,0
2026/03/17,00:35,68,0
2026/03/17,00:40,67,0
2026/03/17,00:45,67,0
2026/03/17,00:50,67,0
2026/03/17,00:55,65,0
2026/03/17,01:00,66,0
2026/03/17,01:05,66,0
2026/03/17,01:10,67,0
2026/03/17,01:15,66,0
2026/03/17,01:20,66,0
2026/03/17,01:25,65,0
2026/03/17,01:30,63,0
2026/03/17,01:35,62,0
2026/03/17,01:40,63,0
2026/03/17,01:45,65,0
2026/03/17,01:50,66,0
2026/03/17,01:55,66,0
2026/03/17,02:00,66,0
2026/03/17,02:05,64,0
2026/03/17,02:10,66,0
2026/03/17,02:15,66,0
2026/03/17,02:20,67,0
2026/03/17,02:25,67,0
2026/03/17,02:30,67,0
2026/03/17,02:35,65,0
2026/03/17,02:40,65,0
2026/03/17,02:45,65,0
2026/03/17,02:50,69,0
2026/03/17,02:55,68,0
2026/03/17,03:00,69,0
2026/03/17,03:05,70,0
2026/03/17,03:10,67,0
2026/03/17,03:15,69,0
2026/03/17,03:20,70,0
2026/03/17,03:25,71,0
2026/03/17,03:30,71,0
2026/03/17,03:35,69,0
2026/03/17,03:40,69,0
2026/03/17,03:45,68,0
2026/03/17,03:50,68,0
2026/03/17,03:55,71,0
2026/03/17,04:00,69,0
2026/03/17,04:05,69,0
2026/03/17,04:10,71,0
2026/03/17,04:15,72,0
2026/03/17,04:20,71,0
2026/03/17,04:25,70,0
2026/03/17,04:30,71,0
2026/03/17,04:35,72,0
2026/03/17,04:40,72,0
2026/03/17,04:45,72,0
2026/03/17,04:50,71,0
2026/03/17,04:55,71,0
2026/03/17,05:00,69,0
2026/03/17,05:05,70,0
2026/03/17,05:10,73,0
2026/03/17,05:15,72,0
2026/03/17,05:20,73,0
2026/03/17,05:25,73,0
2026/03/17,05:30,71,0
2026/03/17,05:35,72,0
2026/03/17,05:40,72,0
2026/03/17,05:45,72,0
2026/03/17,05:50,72,0
2026/03/17,05:55,72,0
2026/03/17,06:00,69,0
2026/03/17,06:05,70,0
2026/03/17,06:10,69,0
2026/03/17,06:15,70,0
2026/03/17,06:20,73,0
2026/03/17,06:25,73,0
2026/03/17,06:30,74,0
2026/03/17,06:35,74,0
2026/03/17,06:40,72,0
2026/03/17,06:45,74,0
2026/03/17,06:50,75,0
2026/03/17,06:55,76,1
2026/03/17,07:00,76,1
2026/03/17,07:05,77,1
2026/03/17,07:10,75,2
2026/03/17,07:15,75,2
2026/03/17,07:20,74,3
