2026/03/21 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
126,19:00～20:00,03月20日,22:41,52,65

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
83,19:00～20:00,03月20日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
117,10:00～11:00,03月20日,22:41,44,69

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
81,10:00～11:00,03月20日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/03/20,00:00,65,66,52,123
2026/03/20,01:00,63,63,51,123
2026/03/20,02:00,64,64,52,123
2026/03/20,03:00,67,67,54,123
2026/03/20,04:00,68,68,54,125
2026/03/20,05:00,67,67,53,126
2026/03/20,06:00,66,67,52,126
2026/03/20,07:00,70,70,54,128
2026/03/20,08:00,75,77,57,130
2026/03/20,09:00,79,81,60,130
2026/03/20,10:00,81,81,69,117
2026/03/20,11:00,80,79,67,118
2026/03/20,12:00,79,78,66,118
2026/03/20,13:00,82,80,65,126
2026/03/20,14:00,82,81,62,131
2026/03/20,15:00,81,82,62,129
2026/03/20,16:00,80,81,65,123
2026/03/20,17:00,79,79,60,131
2026/03/20,18:00,80,82,63,126
2026/03/20,19:00,82,83,65,126
2026/03/20,20:00,80,82,63,126
2026/03/20,21:00,76,77,60,126
2026/03/20,22:00,72,73,57,125
2026/03/20,23:00,70,72,56,123

最大使用率(%),時間帯
69,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
126,19:00～20:00,03月21日,00:00,48,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
85,19:00～20:00,03月21日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
114,13:00～14:00,03月21日,00:00,41,71

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
81,13:00～14:00,03月21日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/03/20,00:00,68,0
2026/03/20,00:05,68,0
2026/03/20,00:10,68,0
2026/03/20,00:15,67,0
2026/03/20,00:20,67,0
2026/03/20,00:25,66,0
2026/03/20,00:30,66,0
2026/03/20,00:35,66,0
2026/03/20,00:40,66,0
2026/03/20,00:45,65,0
2026/03/20,00:50,65,0
2026/03/20,00:55,65,0
2026/03/20,01:00,65,0
2026/03/20,01:05,64,0
2026/03/20,01:10,64,0
2026/03/20,01:15,64,0
2026/03/20,01:20,64,0
2026/03/20,01:25,64,0
2026/03/20,01:30,64,0
2026/03/20,01:35,63,0
