2026/02/25 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
143,11:00～12:00,02月24日,22:41,57,63

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,11:00～12:00,02月24日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
127,18:00～19:00,02月24日,22:41,46,68

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,18:00～19:00,02月24日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/02/24,00:00,63,67,48,130
2026/02/24,01:00,61,66,46,130
2026/02/24,02:00,62,65,47,130
2026/02/24,03:00,65,68,50,130
2026/02/24,04:00,67,68,51,130
2026/02/24,05:00,67,68,51,130
2026/02/24,06:00,69,69,53,130
2026/02/24,07:00,74,74,56,132
2026/02/24,08:00,81,80,58,139
2026/02/24,09:00,85,85,58,146
2026/02/24,10:00,87,88,56,153
2026/02/24,11:00,89,91,62,143
2026/02/24,12:00,88,87,60,145
2026/02/24,13:00,89,89,62,143
2026/02/24,14:00,85,89,58,146
2026/02/24,15:00,84,88,58,143
2026/02/24,16:00,83,86,60,137
2026/02/24,17:00,82,84,63,130
2026/02/24,18:00,84,87,66,127
2026/02/24,19:00,85,87,66,127
2026/02/24,20:00,82,84,64,127
2026/02/24,21:00,77,79,59,129
2026/02/24,22:00,73,74,56,129
2026/02/24,23:00,69,70,53,129

最大使用率(%),時間帯
66,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
138,14:00～15:00,02月25日,00:00,57,63

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
88,14:00～15:00,02月25日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
135,15:00～16:00,02月25日,00:00,55,64

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,15:00～16:00,02月25日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/02/24,00:00,66,0
2026/02/24,00:05,66,0
2026/02/24,00:10,65,0
2026/02/24,00:15,65,0
2026/02/24,00:20,65,0
2026/02/24,00:25,64,0
2026/02/24,00:30,64,0
2026/02/24,00:35,64,0
2026/02/24,00:40,63,0
2026/02/24,00:45,63,0
2026/02/24,00:50,63,0
2026/02/24,00:55,63,0
2026/02/24,01:00,62,0
2026/02/24,01:05,62,0
2026/02/24,01:10,62,0
2026/02/24,01:15,62,0
2026/02/24,01:20,62,0
2026/02/24,01:25,62,0
2026/02/24,01:30,62,0
2026/02/24,01:35,61,0
2026/02/24,01:40,61,0
2026/02/24,01:45,61,0
2026/02/24,01:50,61,0
2026/02/24,01:55,61,0
2026/02/24,02:00,61,0
2026/02/24,02:05,62,0
2026/02/24,02:10,62,0
2026/02/24,02:15,62,0
2026/02/24,02:20,62,0
2026/02/24,02:25,62,0
2026/02/24,02:30,63,0
2026/02/24,02:35,63,0
2026/02/24,02:40,63,0
2026/02/24,02:45,64,0
2026/02/24,02:50,64,0
2026/02/24,02:55,64,0
2026/02/24,03:00,64,0
2026/02/24,03:05,65,0
2026/02/24,03:10,65,0
2026/02/24,03:15,65,0
2026/02/24,03:20,66,0
2026/02/24,03:25,66,0
2026/02/24,03:30,66,0
2026/02/24,03:35,66,0
2026/02/24,03:40,67,0
2026/02/24,03:45,67,0
2026/02/24,03:50,67,0
2026/02/24,03:55,67,0
2026/02/24,04:00,67,0
2026/02/24,04:05,67,0
2026/02/24,04:10,67,0
2026/02/24,04:15,67,0
2026/02/24,04:20,67,0
2026/02/24,04:25,67,0
2026/02/24,04:30,67,0
2026/02/24,04:35,67,0
2026/02/24,04:40,68,0
2026/02/24,04:45,68,0
2026/02/24,04:50,68,0
2026/02/24,04:55,68,0
2026/02/24,05:00,68,0
2026/02/24,05:05,68,0
2026/02/24,05:10,68,0
2026/02/24,05:15,68,0
2026/02/24,05:20,68,0
2026/02/24,05:25,68,0
2026/02/24,05:30,68,0
2026/02/24,05:35,68,0
2026/02/24,05:40,67,0
2026/02/24,05:45,67,0
2026/02/24,05:50,67,0
2026/02/24,05:55,67,0
2026/02/24,06:00,67,0
2026/02/24,06:05,68,0
2026/02/24,06:10,68,0
2026/02/24,06:15,68,0
2026/02/24,06:20,68,0
2026/02/24,06:25,69,0
2026/02/24,06:30,69,0
2026/02/24,06:35,70,0
2026/02/24,06:40,70,0
2026/02/24,06:45,70,0
2026/02/24,06:50,71,0
2026/02/24,06:55,71,0
2026/02/24,07:00,72,0
2026/02/24,07:05,73,0
2026/02/24,07:10,73,0
2026/02/24,07:15,74,0
2026/02/24,07:20,74,1
2026/02/24,07:25,74,1
2026/02/24,07:30,74,1
2026/02/24,07:35,77,2
2026/02/24,07:40,77,2
2026/02/24,07:45,77,3
2026/02/24,07:50,76,3
2026/02/24,07:55,76,4
2026/02/24,08:00,76,5
2026/02/24,08:05,81,6
2026/02/24,08:10,81,6
2026/02/24,08:15,81,7
2026/02/24,08:20,81,8
2026/02/24,08:25,81,8
2026/02/24,08:30,81,9
2026/02/24,08:35,85,10
2026/02/24,08:40,84,11
2026/02/24,08:45,84,11
2026/02/24,08:50,84,12
2026/02/24,08:55,84,13
2026/02/24,09:00,84,13
2026/02/24,09:05,88,14
2026/02/24,09:10,87,14
2026/02/24,09:15,87,15
2026/02/24,09:20,86,16
2026/02/24,09:25,85,16
2026/02/24,09:30,85,16
2026/02/24,09:35,88,17
2026/02/24,09:40,88,18
2026/02/24,09:45,88,18
2026/02/24,09:50,87,18
2026/02/24,09:55,87,18
2026/02/24,10:00,87,19
2026/02/24,10:05,90,19
2026/02/24,10:10,89,20
2026/02/24,10:15,89,21
2026/02/24,10:20,88,22
2026/02/24,10:25,87,23
2026/02/24,10:30,87,24
2026/02/24,10:35,90,24
2026/02/24,10:40,90,25
2026/02/24,10:45,90,25
2026/02/24,10:50,90,26
2026/02/24,10:55,90,26
2026/02/24,11:00,90,26
2026/02/24,11:05,90,26
2026/02/24,11:10,91,25
2026/02/24,11:15,90,25
2026/02/24,11:20,91,25
2026/02/24,11:25,90,25
2026/02/24,11:30,90,26
2026/02/24,11:35,91,26
2026/02/24,11:40,92,27
2026/02/24,11:45,91,28
2026/02/24,11:50,90,27
2026/02/24,11:55,91,27
2026/02/24,12:00,91,27
2026/02/24,12:05,91,27
2026/02/24,12:10,91,27
2026/02/24,12:15,90,28
2026/02/24,12:20,90,28
2026/02/24,12:25,89,28
2026/02/24,12:30,89,28
2026/02/24,12:35,89,29
2026/02/24,12:40,89,28
2026/02/24,12:45,89,29
2026/02/24,12:50,89,29
2026/02/24,12:55,88,29
2026/02/24,13:00,89,30
2026/02/24,13:05,88,30
2026/02/24,13:10,89,29
2026/02/24,13:15,91,28
2026/02/24,13:20,92,28
2026/02/24,13:25,92,27
2026/02/24,13:30,93,27
2026/02/24,13:35,87,28
2026/02/24,13:40,88,26
2026/02/24,13:45,91,23
2026/02/24,13:50,92,20
2026/02/24,13:55,91,20
2026/02/24,14:00,93,19
2026/02/24,14:05,86,17
2026/02/24,14:10,86,15
2026/02/24,14:15,86,15
2026/02/24,14:20,86,14
2026/02/24,14:25,86,14
2026/02/24,14:30,85,15
2026/02/24,14:35,85,16
2026/02/24,14:40,86,16
2026/02/24,14:45,86,16
2026/02/24,14:50,87,15
2026/02/24,14:55,87,15
2026/02/24,15:00,87,13
2026/02/24,15:05,84,13
2026/02/24,15:10,84,13
2026/02/24,15:15,84,13
2026/02/24,15:20,86,13
2026/02/24,15:25,87,12
2026/02/24,15:30,87,11
2026/02/24,15:35,85,10
2026/02/24,15:40,84,10
2026/02/24,15:45,84,10
2026/02/24,15:50,84,11
2026/02/24,15:55,85,11
2026/02/24,16:00,85,10
2026/02/24,16:05,84,10
2026/02/24,16:10,84,10
2026/02/24,16:15,83,10
2026/02/24,16:20,83,11
2026/02/24,16:25,83,11
2026/02/24,16:30,84,10
2026/02/24,16:35,82,9
2026/02/24,16:40,83,8
2026/02/24,16:45,84,7
2026/02/24,16:50,85,6
2026/02/24,16:55,86,5
2026/02/24,17:00,86,4
2026/02/24,17:05,82,3
2026/02/24,17:10,83,4
