2026/02/24 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
141,13:00～14:00,02月23日,22:41,55,64

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,13:00～14:00,02月23日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
128,19:00～20:00,02月23日,22:41,51,66

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
85,19:00～20:00,02月23日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/02/23,00:00,67,70,51,130
2026/02/23,01:00,65,68,50,130
2026/02/23,02:00,66,69,50,130
2026/02/23,03:00,68,72,52,130
2026/02/23,04:00,70,72,53,130
2026/02/23,05:00,69,70,53,130
2026/02/23,06:00,69,69,53,130
2026/02/23,07:00,72,73,55,131
2026/02/23,08:00,79,79,57,138
2026/02/23,09:00,85,83,59,144
2026/02/23,10:00,88,83,64,137
2026/02/23,11:00,90,89,64,140
2026/02/23,12:00,89,90,63,140
2026/02/23,13:00,89,91,63,140
2026/02/23,14:00,85,90,58,145
2026/02/23,15:00,81,84,55,145
2026/02/23,16:00,80,83,58,137
2026/02/23,17:00,79,81,60,131
2026/02/23,18:00,82,83,64,128
2026/02/23,19:00,84,85,65,128
2026/02/23,20:00,82,82,63,130
2026/02/23,21:00,77,80,59,130
2026/02/23,22:00,72,75,55,130
2026/02/23,23:00,68,72,52,130

最大使用率(%),時間帯
65,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
133,14:00～15:00,02月24日,00:00,48,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,14:00～15:00,02月24日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
133,14:00～15:00,02月24日,00:00,48,67

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
90,14:00～15:00,02月24日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/02/23,00:00,71,0
2026/02/23,00:05,69,0
2026/02/23,00:10,70,0
2026/02/23,00:15,70,0
2026/02/23,00:20,70,0
2026/02/23,00:25,69,0
2026/02/23,00:30,66,0
2026/02/23,00:35,66,0
2026/02/23,00:40,66,0
2026/02/23,00:45,67,0
2026/02/23,00:50,67,0
2026/02/23,00:55,68,0
2026/02/23,01:00,68,0
2026/02/23,01:05,65,0
2026/02/23,01:10,66,0
2026/02/23,01:15,67,0
2026/02/23,01:20,67,0
2026/02/23,01:25,67,0
2026/02/23,01:30,66,0
2026/02/23,01:35,65,0
2026/02/23,01:40,63,0
2026/02/23,01:45,65,0
2026/02/23,01:50,66,0
2026/02/23,01:55,67,0
2026/02/23,02:00,67,0
2026/02/23,02:05,65,0
2026/02/23,02:10,65,0
2026/02/23,02:15,67,0
2026/02/23,02:20,67,0
2026/02/23,02:25,68,0
2026/02/23,02:30,68,0
2026/02/23,02:35,66,0
2026/02/23,02:40,65,0
2026/02/23,02:45,67,0
2026/02/23,02:50,68,0
2026/02/23,02:55,69,0
2026/02/23,03:00,70,0
2026/02/23,03:05,69,0
2026/02/23,03:10,68,0
2026/02/23,03:15,70,0
2026/02/23,03:20,70,0
2026/02/23,03:25,70,0
2026/02/23,03:30,71,0
2026/02/23,03:35,69,0
2026/02/23,03:40,67,0
2026/02/23,03:45,68,0
2026/02/23,03:50,69,0
2026/02/23,03:55,71,0
2026/02/23,04:00,71,0
2026/02/23,04:05,72,0
2026/02/23,04:10,71,0
2026/02/23,04:15,69,0
2026/02/23,04:20,70,0
2026/02/23,04:25,72,0
2026/02/23,04:30,72,0
2026/02/23,04:35,72,0
2026/02/23,04:40,72,0
2026/02/23,04:45,70,0
2026/02/23,04:50,69,0
2026/02/23,04:55,70,0
2026/02/23,05:00,72,0
2026/02/23,05:05,71,0
2026/02/23,05:10,72,0
2026/02/23,05:15,70,0
2026/02/23,05:20,69,0
2026/02/23,05:25,71,0
2026/02/23,05:30,71,0
2026/02/23,05:35,71,0
2026/02/23,05:40,70,0
2026/02/23,05:45,68,0
2026/02/23,05:50,67,0
2026/02/23,05:55,67,0
2026/02/23,06:00,69,0
2026/02/23,06:05,70,0
2026/02/23,06:10,70,0
2026/02/23,06:15,69,0
2026/02/23,06:20,68,0
2026/02/23,06:25,70,0
2026/02/23,06:30,70,0
2026/02/23,06:35,71,0
2026/02/23,06:40,71,0
2026/02/23,06:45,69,0
2026/02/23,06:50,69,0
2026/02/23,06:55,68,0
2026/02/23,07:00,70,0
2026/02/23,07:05,71,0
2026/02/23,07:10,71,0
2026/02/23,07:15,73,0
2026/02/23,07:20,71,1
2026/02/23,07:25,72,1
2026/02/23,07:30,73,1
2026/02/23,07:35,76,2
2026/02/23,07:40,75,2
2026/02/23,07:45,75,3
2026/02/23,07:50,73,3
2026/02/23,07:55,72,4
2026/02/23,08:00,74,5
2026/02/23,08:05,79,5
2026/02/23,08:10,80,6
2026/02/23,08:15,79,7
2026/02/23,08:20,78,7
2026/02/23,08:25,80,8
2026/02/23,08:30,80,9
2026/02/23,08:35,84,10
2026/02/23,08:40,84,10
2026/02/23,08:45,81,11
2026/02/23,08:50,80,12
2026/02/23,08:55,80,13
2026/02/23,09:00,82,13
2026/02/23,09:05,86,14
2026/02/23,09:10,86,15
2026/02/23,09:15,84,15
2026/02/23,09:20,84,16
2026/02/23,09:25,85,16
2026/02/23,09:30,86,17
2026/02/23,09:35,90,17
2026/02/23,09:40,90,18
2026/02/23,09:45,89,19
2026/02/23,09:50,85,20
2026/02/23,09:55,85,20
2026/02/23,10:00,87,21
2026/02/23,10:05,90,22
2026/02/23,10:10,90,22
2026/02/23,10:15,89,22
2026/02/23,10:20,89,23
2026/02/23,10:25,89,23
2026/02/23,10:30,90,23
2026/02/23,10:35,93,24
2026/02/23,10:40,93,24
2026/02/23,10:45,90,24
2026/02/23,10:50,89,25
2026/02/23,10:55,91,25
2026/02/23,11:00,93,26
2026/02/23,11:05,92,26
2026/02/23,11:10,92,26
2026/02/23,11:15,91,27
2026/02/23,11:20,91,27
2026/02/23,11:25,92,27
2026/02/23,11:30,92,26
2026/02/23,11:35,92,27
2026/02/23,11:40,91,27
2026/02/23,11:45,89,26
2026/02/23,11:50,91,26
2026/02/23,11:55,93,26
2026/02/23,12:00,93,28
2026/02/23,12:05,94,28
2026/02/23,12:10,91,28
2026/02/23,12:15,92,29
2026/02/23,12:20,91,29
2026/02/23,12:25,92,28
2026/02/23,12:30,92,27
2026/02/23,12:35,89,27
2026/02/23,12:40,88,27
2026/02/23,12:45,87,28
2026/02/23,12:50,89,29
2026/02/23,12:55,91,27
2026/02/23,13:00,91,26
2026/02/23,13:05,91,26
2026/02/23,13:10,91,26
2026/02/23,13:15,93,26
2026/02/23,13:20,92,26
2026/02/23,13:25,93,25
2026/02/23,13:30,91,26
2026/02/23,13:35,88,26
2026/02/23,13:40,88,26
2026/02/23,13:45,90,25
2026/02/23,13:50,92,24
2026/02/23,13:55,92,23
2026/02/23,14:00,90,23
2026/02/23,14:05,87,23
2026/02/23,14:10,88,23
2026/02/23,14:15,89,22
2026/02/23,14:20,89,22
2026/02/23,14:25,89,22
2026/02/23,14:30,86,22
2026/02/23,14:35,86,24
2026/02/23,14:40,85,23
2026/02/23,14:45,85,22
2026/02/23,14:50,86,21
2026/02/23,14:55,87,20
2026/02/23,15:00,86,19
2026/02/23,15:05,81,19
2026/02/23,15:10,81,19
2026/02/23,15:15,83,18
2026/02/23,15:20,84,17
2026/02/23,15:25,84,16
2026/02/23,15:30,84,15
2026/02/23,15:35,80,16
2026/02/23,15:40,80,16
2026/02/23,15:45,82,16
2026/02/23,15:50,82,15
2026/02/23,15:55,83,14
2026/02/23,16:00,84,13
2026/02/23,16:05,81,13
2026/02/23,16:10,81,11
2026/02/23,16:15,81,11
2026/02/23,16:20,81,10
2026/02/23,16:25,81,10
2026/02/23,16:30,81,10
2026/02/23,16:35,79,10
2026/02/23,16:40,80,9
2026/02/23,16:45,81,8
2026/02/23,16:50,81,8
2026/02/23,16:55,81,7
2026/02/23,17:00,82,7
2026/02/23,17:05,79,6
2026/02/23,17:10,79,6
2026/02/23,17:15,79,5
2026/02/23,17:20,80,5
2026/02/23,17:25,81,4
2026/02/23,17:30,82,3
2026/02/23,17:35,80,3
2026/02/23,17:40,80,3
2026/02/23,17:45,80,2
2026/02/23,17:50,80,2
2026/02/23,17:55,80,2
2026/02/23,18:00,81,1
2026/02/23,18:05,80,1
2026/02/23,18:10,81,0
2026/02/23,18:15,81,0
2026/02/23,18:20,82,0
2026/02/23,18:25,83,0
2026/02/23,18:30,84,0
2026/02/23,18:35,84,0
2026/02/23,18:40,85,0
2026/02/23,18:45,85,0
2026/02/23,18:50,85,0
2026/02/23,18:55,85,0
2026/02/23,19:00,85,0
2026/02/23,19:05,85,0
2026/02/23,19:10,85,0
2026/02/23,19:15,85,0
2026/02/23,19:20,85,0
2026/02/23,19:25,85,0
2026/02/23,19:30,85,0
2026/02/23,19:35,85,0
2026/02/23,19:40,85,0
2026/02/23,19:45,85,0
2026/02/23,19:50,85,0
2026/02/23,19:55,84,0
2026/02/23,20:00,84,0
2026/02/23,20:05,84,0
2026/02/23,20:10,84,0
2026/02/23,20:15,84,0
2026/02/23,20:20,83,0
2026/02/23,20:25,83,0
2026/02/23,20:30,83,0
2026/02/23,20:35,83,0
2026/02/23,20:40,82,0
2026/02/23,20:45,82,0
2026/02/23,20:50,82,0
2026/02/23,20:55,82,0
2026/02/23,21:00,81,0
2026/02/23,21:05,81,0
2026/02/23,21:10,80,0
2026/02/23,21:15,80,0
2026/02/23,21:20,80,0
2026/02/23,21:25,80,0
2026/02/23,21:30,79,0
2026/02/23,21:35,79,0
2026/02/23,21:40,79,0
2026/02/23,21:45,78,0
2026/02/23,21:50,78,0
2026/02/23,21:55,77,0
2026/02/23,22:00,77,0
2026/02/23,22:05,76,0
2026/02/23,22:10,75,0
2026/02/23,22:15,75,0
2026/02/23,22:20,74,0
2026/02/23,22:25,74,0
2026/02/23,22:30,73,0
2026/02/23,22:35,73,0
2026/02/23,22:40,72,0
2026/02/23,22:45,72,0
2026/02/23,22:50,71,0
2026/02/23,22:55,71,0
2026/02/23,23:00,71,0
2026/02/23,23:05,71,0
2026/02/23,23:10,71,0
2026/02/23,23:15,70,0
2026/02/23,23:20,70,0
2026/02/23,23:25,69,0
2026/02/23,23:30,69,0
2026/02/23,23:35,69,0
2026/02/23,23:40,68,0
2026/02/23,23:45,67,0
2026/02/23,23:50,67,0
2026/02/23,23:55,67,0
