2025/10/14 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
172,13:00～14:00,10月13日,22:41,28,77

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
134,13:00～14:00,10月13日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
166,12:00～13:00,10月13日,22:41,32,75

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
126,12:00～13:00,10月13日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/10/13,00:00,97,97,69,139
2025/10/13,01:00,92,92,66,139
2025/10/13,02:00,90,91,64,139
2025/10/13,03:00,90,91,64,139
2025/10/13,04:00,89,90,64,139
2025/10/13,05:00,90,91,64,139
2025/10/13,06:00,90,91,64,139
2025/10/13,07:00,98,98,68,143
2025/10/13,08:00,110,105,72,152
2025/10/13,09:00,120,114,75,158
2025/10/13,10:00,125,119,75,165
2025/10/13,11:00,127,118,76,166
2025/10/13,12:00,128,126,77,166
2025/10/13,13:00,130,134,75,173
2025/10/13,14:00,130,132,76,169
2025/10/13,15:00,127,130,71,177
2025/10/13,16:00,127,127,74,170
2025/10/13,17:00,125,124,76,164
2025/10/13,18:00,126,124,77,162
2025/10/13,19:00,125,123,77,162
2025/10/13,20:00,121,119,74,162
2025/10/13,21:00,117,117,72,162
2025/10/13,22:00,110,112,71,155
2025/10/13,23:00,103,106,72,143

最大使用率(%),時間帯
77,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
187,13:00～14:00,10月14日,00:00,33,75

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
141,13:00～14:00,10月14日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
168,16:00～17:00,10月14日,00:00,23,81

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
137,16:00～17:00,10月14日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/10/13,00:00,103,0
2025/10/13,00:05,101,0
2025/10/13,00:10,101,0
2025/10/13,00:15,101,0
2025/10/13,00:20,101,0
2025/10/13,00:25,100,0
2025/10/13,00:30,100,0
2025/10/13,00:35,98,0
2025/10/13,00:40,95,0
2025/10/13,00:45,96,0
2025/10/13,00:50,97,0
2025/10/13,00:55,96,0
2025/10/13,01:00,97,0
2025/10/13,01:05,95,0
2025/10/13,01:10,94,0
