2026/05/16 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
159,11:00～12:00,05月15日,22:41,51,66

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
105,11:00～12:00,05月15日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
124,21:00～22:00,05月15日,22:41,41,70

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,21:00～22:00,05月15日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/05/15,00:00,73,74,55,132
2026/05/15,01:00,70,71,53,132
2026/05/15,02:00,70,72,53,132
2026/05/15,03:00,72,73,54,132
2026/05/15,04:00,73,74,55,132
2026/05/15,05:00,75,75,56,132
2026/05/15,06:00,76,77,56,134
2026/05/15,07:00,82,83,59,139
2026/05/15,08:00,92,92,63,145
2026/05/15,09:00,98,99,66,147
2026/05/15,10:00,101,103,66,153
2026/05/15,11:00,102,105,65,157
2026/05/15,12:00,101,103,63,160
2026/05/15,13:00,102,104,64,158
2026/05/15,14:00,102,103,65,157
2026/05/15,15:00,100,101,60,166
2026/05/15,16:00,98,99,61,160
2026/05/15,17:00,95,95,62,153
2026/05/15,18:00,93,92,62,149
2026/05/15,19:00,94,93,63,149
2026/05/15,20:00,92,91,61,149
2026/05/15,21:00,87,88,64,136
2026/05/15,22:00,83,83,66,124
2026/05/15,23:00,78,78,62,124

最大使用率(%),時間帯
66,22:00～23:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
149,12:00～13:00,05月16日,00:00,52,65

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
98,12:00～13:00,05月16日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
129,17:00～18:00,05月16日,00:00,42,70

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
91,17:00～18:00,05月16日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/05/15,00:00,76,0
2026/05/15,00:05,76,0
2026/05/15,00:10,76,0
2026/05/15,00:15,75,0
2026/05/15,00:20,75,0
2026/05/15,00:25,74,0
2026/05/15,00:30,74,0
2026/05/15,00:35,74,0
2026/05/15,00:40,73,0
2026/05/15,00:45,73,0
2026/05/15,00:50,72,0
2026/05/15,00:55,72,0
