2026/04/03 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
139,11:00～12:00,04月02日,22:41,53,65

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,11:00～12:00,04月02日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
123,19:00～20:00,04月02日,22:41,43,69

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,19:00～20:00,04月02日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/02,00:00,68,64,56,121
2026/04/02,01:00,64,63,52,121
2026/04/02,02:00,65,67,53,121
2026/04/02,03:00,68,69,56,121
2026/04/02,04:00,69,70,56,123
2026/04/02,05:00,70,70,56,123
2026/04/02,06:00,70,71,56,124
2026/04/02,07:00,75,76,58,129
2026/04/02,08:00,81,83,59,136
2026/04/02,09:00,86,86,66,130
2026/04/02,10:00,89,90,65,135
2026/04/02,11:00,90,91,64,140
2026/04/02,12:00,89,90,63,141
2026/04/02,13:00,90,91,64,140
2026/04/02,14:00,88,89,64,136
2026/04/02,15:00,85,86,60,141
2026/04/02,16:00,85,84,62,137
2026/04/02,17:00,84,82,65,129
2026/04/02,18:00,84,84,67,124
2026/04/02,19:00,85,86,69,123
2026/04/02,20:00,83,83,67,123
2026/04/02,21:00,78,79,63,123
2026/04/02,22:00,74,74,61,121
2026/04/02,23:00,69,70,57,121

最大使用率(%),時間帯
69,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
138,13:00～14:00,04月03日,00:00,52,65

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,13:00～14:00,04月03日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
124,19:00～20:00,04月03日,00:00,41,70

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
88,19:00～20:00,04月03日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/02,00:00,71,0
2026/04/02,00:05,71,0
2026/04/02,00:10,70,0
2026/04/02,00:15,70,0
2026/04/02,00:20,69,0
2026/04/02,00:25,69,0
2026/04/02,00:30,69,0
2026/04/02,00:35,68,0
2026/04/02,00:40,68,0
2026/04/02,00:45,68,0
2026/04/02,00:50,67,0
2026/04/02,00:55,67,0
2026/04/02,01:00,67,0
2026/04/02,01:05,67,0
2026/04/02,01:10,66,0
2026/04/02,01:15,66,0
2026/04/02,01:20,66,0
2026/04/02,01:25,65,0
2026/04/02,01:30,65,0
2026/04/02,01:35,65,0
2026/04/02,01:40,65,0
2026/04/02,01:45,65,0
