2026/04/27 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
137,19:00～20:00,04月26日,22:41,51,66

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,19:00～20:00,04月26日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
121,11:00～12:00,04月26日,22:41,42,70

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
85,11:00～12:00,04月26日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/26,00:00,72,74,54,133
2026/04/26,01:00,69,70,58,119
2026/04/26,02:00,69,70,58,119
2026/04/26,03:00,71,72,59,119
2026/04/26,04:00,73,72,61,119
2026/04/26,05:00,72,71,60,119
2026/04/26,06:00,70,69,58,119
2026/04/26,07:00,74,72,62,119
2026/04/26,08:00,80,77,67,119
2026/04/26,09:00,85,82,70,120
2026/04/26,10:00,86,84,71,121
2026/04/26,11:00,83,85,68,122
2026/04/26,12:00,84,86,65,128
2026/04/26,13:00,86,87,63,135
2026/04/26,14:00,86,88,62,138
2026/04/26,15:00,86,88,57,150
2026/04/26,16:00,85,87,55,152
2026/04/26,17:00,85,89,58,145
2026/04/26,18:00,86,89,62,138
2026/04/26,19:00,88,91,64,137
2026/04/26,20:00,86,89,62,137
2026/04/26,21:00,81,83,62,130
2026/04/26,22:00,77,78,62,123
2026/04/26,23:00,73,75,59,123

最大使用率(%),時間帯
71,10:00～11:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
155,11:00～12:00,04月27日,00:00,65,60

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
94,11:00～12:00,04月27日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
135,16:00～17:00,04月27日,00:00,52,65

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,16:00～17:00,04月27日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/26,00:00,76,0
2026/04/26,00:05,75,0
2026/04/26,00:10,74,0
