2026/04/22 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
155,13:00～14:00,04月21日,22:41,50,66

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
103,13:00～14:00,04月21日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
133,16:00～17:00,04月21日,22:41,37,72

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
97,16:00～17:00,04月21日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/21,00:00,74,74,57,129
2026/04/21,01:00,70,71,54,129
2026/04/21,02:00,71,71,55,129
2026/04/21,03:00,72,74,55,129
2026/04/21,04:00,74,75,57,129
2026/04/21,05:00,75,75,58,129
2026/04/21,06:00,77,76,59,130
2026/04/21,07:00,81,82,59,136
2026/04/21,08:00,90,89,62,143
2026/04/21,09:00,97,92,65,149
2026/04/21,10:00,101,96,65,155
2026/04/21,11:00,103,101,65,158
2026/04/21,12:00,100,102,64,156
2026/04/21,13:00,100,103,65,153
2026/04/21,14:00,100,101,68,147
2026/04/21,15:00,98,99,69,141
2026/04/21,16:00,95,97,70,134
2026/04/21,17:00,93,94,71,130
2026/04/21,18:00,92,91,71,128
2026/04/21,19:00,94,92,72,129
2026/04/21,20:00,91,90,70,129
2026/04/21,21:00,86,86,66,129
2026/04/21,22:00,81,81,62,129
2026/04/21,23:00,76,76,58,129

最大使用率(%),時間帯
72,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
147,13:00～14:00,04月22日,00:00,41,70

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
104,13:00～14:00,04月22日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
130,19:00～20:00,04月22日,00:00,33,75

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
98,19:00～20:00,04月22日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/21,00:00,77,0
2026/04/21,00:05,78,0
2026/04/21,00:10,77,0
2026/04/21,00:15,76,0
2026/04/21,00:20,75,0
2026/04/21,00:25,75,0
2026/04/21,00:30,73,0
2026/04/21,00:35,72,0
2026/04/21,00:40,70,0
2026/04/21,00:45,73,0
2026/04/21,00:50,73,0
2026/04/21,00:55,73,0
2026/04/21,01:00,72,0
2026/04/21,01:05,70,0
2026/04/21,01:10,72,0
2026/04/21,01:15,72,0
2026/04/21,01:20,72,0
2026/04/21,01:25,72,0
2026/04/21,01:30,71,0
2026/04/21,01:35,69,0
2026/04/21,01:40,68,0
2026/04/21,01:45,68,0
2026/04/21,01:50,69,0
2026/04/21,01:55,71,0
2026/04/21,02:00,71,0
2026/04/21,02:05,72,0
2026/04/21,02:10,69,0
2026/04/21,02:15,71,0
2026/04/21,02:20,71,0
2026/04/21,02:25,71,0
2026/04/21,02:30,72,0
2026/04/21,02:35,72,0
2026/04/21,02:40,70,0
2026/04/21,02:45,69,0
2026/04/21,02:50,69,0
2026/04/21,02:55,72,0
2026/04/21,03:00,73,0
2026/04/21,03:05,73,0
2026/04/21,03:10,73,0
2026/04/21,03:15,72,0
2026/04/21,03:20,74,0
2026/04/21,03:25,74,0
2026/04/21,03:30,74,0
2026/04/21,03:35,74,0
2026/04/21,03:40,74,0
2026/04/21,03:45,72,0
2026/04/21,03:50,72,0
2026/04/21,03:55,71,0
2026/04/21,04:00,73,0
2026/04/21,04:05,75,0
2026/04/21,04:10,75,0
2026/04/21,04:15,74,0
2026/04/21,04:20,74,0
2026/04/21,04:25,75,0
2026/04/21,04:30,76,0
2026/04/21,04:35,75,0
2026/04/21,04:40,76,0
2026/04/21,04:45,74,0
2026/04/21,04:50,73,0
2026/04/21,04:55,73,0
2026/04/21,05:00,73,0
2026/04/21,05:05,77,0
2026/04/21,05:10,77,0
2026/04/21,05:15,78,0
2026/04/21,05:20,76,0
2026/04/21,05:25,76,0
2026/04/21,05:30,77,0
2026/04/21,05:35,77,0
2026/04/21,05:40,78,0
2026/04/21,05:45,76,0
2026/04/21,05:50,74,0
2026/04/21,05:55,74,0
2026/04/21,06:00,74,0
2026/04/21,06:05,77,0
2026/04/21,06:10,78,0
2026/04/21,06:15,77,0
2026/04/21,06:20,76,1
2026/04/21,06:25,76,1
2026/04/21,06:30,77,1
2026/04/21,06:35,79,1
2026/04/21,06:40,79,2
2026/04/21,06:45,79,2
2026/04/21,06:50,77,2
2026/04/21,06:55,78,2
2026/04/21,07:00,78,3
2026/04/21,07:05,80,3
2026/04/21,07:10,80,4
2026/04/21,07:15,80,5
2026/04/21,07:20,80,6
2026/04/21,07:25,80,7
2026/04/21,07:30,80,7
2026/04/21,07:35,84,8
2026/04/21,07:40,84,8
2026/04/21,07:45,84,9
2026/04/21,07:50,84,9
2026/04/21,07:55,84,10
2026/04/21,08:00,84,11
2026/04/21,08:05,88,11
2026/04/21,08:10,88,12
2026/04/21,08:15,89,12
2026/04/21,08:20,89,13
2026/04/21,08:25,89,13
2026/04/21,08:30,89,14
2026/04/21,08:35,93,14
2026/04/21,08:40,93,15
2026/04/21,08:45,93,16
2026/04/21,08:50,93,16
2026/04/21,08:55,92,17
2026/04/21,09:00,92,18
2026/04/21,09:05,97,19
2026/04/21,09:10,97,20
2026/04/21,09:15,97,21
2026/04/21,09:20,97,22
2026/04/21,09:25,97,23
2026/04/21,09:30,97,23
2026/04/21,09:35,100,23
2026/04/21,09:40,100,24
2026/04/21,09:45,99,24
2026/04/21,09:50,99,25
2026/04/21,09:55,99,25
2026/04/21,10:00,99,26
2026/04/21,10:05,101,26
2026/04/21,10:10,101,27
2026/04/21,10:15,101,27
2026/04/21,10:20,101,27
2026/04/21,10:25,101,27
2026/04/21,10:30,101,28
2026/04/21,10:35,103,28
2026/04/21,10:40,102,29
2026/04/21,10:45,102,29
2026/04/21,10:50,102,29
2026/04/21,10:55,102,29
2026/04/21,11:00,102,29
2026/04/21,11:05,104,29
2026/04/21,11:10,104,29
2026/04/21,11:15,104,30
2026/04/21,11:20,104,30
2026/04/21,11:25,103,31
2026/04/21,11:30,103,30
2026/04/21,11:35,102,31
2026/04/21,11:40,103,30
2026/04/21,11:45,103,29
2026/04/21,11:50,103,29
2026/04/21,11:55,104,28
2026/04/21,12:00,104,27
2026/04/21,12:05,102,27
2026/04/21,12:10,101,27
2026/04/21,12:15,101,26
2026/04/21,12:20,101,26
2026/04/21,12:25,101,26
2026/04/21,12:30,100,26
2026/04/21,12:35,99,26
2026/04/21,12:40,99,25
2026/04/21,12:45,99,25
2026/04/21,12:50,99,25
2026/04/21,12:55,100,25
2026/04/21,13:00,100,24
2026/04/21,13:05,99,24
2026/04/21,13:10,100,23
2026/04/21,13:15,101,22
2026/04/21,13:20,101,22
2026/04/21,13:25,101,22
2026/04/21,13:30,102,21
2026/04/21,13:35,100,21
2026/04/21,13:40,100,20
2026/04/21,13:45,101,21
2026/04/21,13:50,102,21
2026/04/21,13:55,102,21
2026/04/21,14:00,102,20
2026/04/21,14:05,100,20
2026/04/21,14:10,101,21
2026/04/21,14:15,101,20
2026/04/21,14:20,103,19
2026/04/21,14:25,103,20
2026/04/21,14:30,102,19
2026/04/21,14:35,100,18
2026/04/21,14:40,100,17
2026/04/21,14:45,101,17
2026/04/21,14:50,100,17
2026/04/21,14:55,101,18
2026/04/21,15:00,101,17
2026/04/21,15:05,99,16
2026/04/21,15:10,99,16
2026/04/21,15:15,99,16
2026/04/21,15:20,99,16
2026/04/21,15:25,100,15
2026/04/21,15:30,100,15
2026/04/21,15:35,97,14
2026/04/21,15:40,98,13
2026/04/21,15:45,99,12
2026/04/21,15:50,98,11
2026/04/21,15:55,98,11
2026/04/21,16:00,98,10
2026/04/21,16:05,95,9
2026/04/21,16:10,96,9
2026/04/21,16:15,97,9
2026/04/21,16:20,97,8
2026/04/21,16:25,97,8
2026/04/21,16:30,96,9
2026/04/21,16:35,95,8
2026/04/21,16:40,96,8
2026/04/21,16:45,96,7
2026/04/21,16:50,96,7
2026/04/21,16:55,96,7
2026/04/21,17:00,96,6
2026/04/21,17:05,94,6
2026/04/21,17:10,94,5
2026/04/21,17:15,95,5
2026/04/21,17:20,95,5
2026/04/21,17:25,95,5
2026/04/21,17:30,95,4
2026/04/21,17:35,92,3
2026/04/21,17:40,92,3
2026/04/21,17:45,93,3
2026/04/21,17:50,93,2
2026/04/21,17:55,93,2
2026/04/21,18:00,93,2
2026/04/21,18:05,91,2
2026/04/21,18:10,92,1
2026/04/21,18:15,92,1
2026/04/21,18:20,93,1
2026/04/21,18:25,93,1
2026/04/21,18:30,94,0
2026/04/21,18:35,93,0
2026/04/21,18:40,94,0
2026/04/21,18:45,94,0
2026/04/21,18:50,94,0
2026/04/21,18:55,95,0
2026/04/21,19:00,95,0
2026/04/21,19:05,95,0
2026/04/21,19:10,95,0
2026/04/21,19:15,95,0
2026/04/21,19:20,95,0
2026/04/21,19:25,95,0
2026/04/21,19:30,95,0
2026/04/21,19:35,95,0
2026/04/21,19:40,94,0
2026/04/21,19:45,94,0
2026/04/21,19:50,94,0
2026/04/21,19:55,94,0
2026/04/21,20:00,94,0
2026/04/21,20:05,93,0
2026/04/21,20:10,93,0
2026/04/21,20:15,93,0
2026/04/21,20:20,92,0
2026/04/21,20:25,92,0
2026/04/21,20:30,92,0
2026/04/21,20:35,92,0
2026/04/21,20:40,92,0
2026/04/21,20:45,91,0
2026/04/21,20:50,91,0
2026/04/21,20:55,90,0
2026/04/21,21:00,90,0
2026/04/21,21:05,90,0
2026/04/21,21:10,89,0
2026/04/21,21:15,89,0
2026/04/21,21:20,88,0
2026/04/21,21:25,88,0
2026/04/21,21:30,88,0
2026/04/21,21:35,87,0
2026/04/21,21:40,87,0
2026/04/21,21:45,87,0
2026/04/21,21:50,86,0
2026/04/21,21:55,86,0
2026/04/21,22:00,85,0
2026/04/21,22:05,85,0
2026/04/21,22:10,84,0
2026/04/21,22:15,84,0
2026/04/21,22:20,83,0
2026/04/21,22:25,83,0
2026/04/21,22:30,82,0
2026/04/21,22:35,82,0
2026/04/21,22:40,81,0
2026/04/21,22:45,81,0
2026/04/21,22:50,80,0
2026/04/21,22:55,80,0
2026/04/21,23:00,79,0
2026/04/21,23:05,79,0
2026/04/21,23:10,79,0
2026/04/21,23:15,79,0
2026/04/21,23:20,78,0
2026/04/21,23:25,78,0
2026/04/21,23:30,77,0
2026/04/21,23:35,76,0
2026/04/21,23:40,76,0
2026/04/21,23:45,76,0
2026/04/21,23:50,76,0
2026/04/21,23:55,76,0
