2026/04/10 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
147,13:00～14:00,04月09日,22:41,48,67

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
99,13:00～14:00,04月09日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
130,18:00～19:00,04月09日,22:41,40,71

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
93,18:00～19:00,04月09日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/09,00:00,67,68,51,130
2026/04/09,01:00,65,65,50,130
2026/04/09,02:00,66,66,50,130
2026/04/09,03:00,69,70,53,130
2026/04/09,04:00,71,71,54,130
2026/04/09,05:00,71,71,54,130
2026/04/09,06:00,73,73,55,131
2026/04/09,07:00,78,78,57,136
2026/04/09,08:00,85,85,59,143
2026/04/09,09:00,90,91,61,147
2026/04/09,10:00,93,94,64,145
2026/04/09,11:00,94,97,65,143
2026/04/09,12:00,93,96,64,145
2026/04/09,13:00,95,99,64,147
2026/04/09,14:00,94,98,64,145
2026/04/09,15:00,93,93,66,141
2026/04/09,16:00,92,92,66,138
2026/04/09,17:00,91,92,67,134
2026/04/09,18:00,92,93,70,131
2026/04/09,19:00,94,92,72,130
2026/04/09,20:00,91,90,70,130
2026/04/09,21:00,86,86,65,131
2026/04/09,22:00,81,81,61,131
2026/04/09,23:00,77,75,58,131

最大使用率(%),時間帯
72,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
143,13:00～14:00,04月10日,00:00,38,72

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
104,13:00～14:00,04月10日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
138,15:00～16:00,04月10日,00:00,37,73

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
101,15:00～16:00,04月10日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/09,00:00,70,0
2026/04/09,00:05,70,0
2026/04/09,00:10,70,0
2026/04/09,00:15,69,0
2026/04/09,00:20,69,0
2026/04/09,00:25,69,0
2026/04/09,00:30,68,0
2026/04/09,00:35,68,0
2026/04/09,00:40,67,0
2026/04/09,00:45,67,0
2026/04/09,00:50,67,0
2026/04/09,00:55,67,0
2026/04/09,01:00,66,0
2026/04/09,01:05,67,0
2026/04/09,01:10,66,0
2026/04/09,01:15,66,0
2026/04/09,01:20,66,0
2026/04/09,01:25,66,0
2026/04/09,01:30,66,0
2026/04/09,01:35,65,0
2026/04/09,01:40,65,0
2026/04/09,01:45,65,0
2026/04/09,01:50,65,0
2026/04/09,01:55,65,0
2026/04/09,02:00,65,0
2026/04/09,02:05,65,0
2026/04/09,02:10,65,0
2026/04/09,02:15,65,0
2026/04/09,02:20,65,0
2026/04/09,02:25,65,0
2026/04/09,02:30,66,0
2026/04/09,02:35,67,0
2026/04/09,02:40,67,0
2026/04/09,02:45,67,0
2026/04/09,02:50,67,0
2026/04/09,02:55,68,0
2026/04/09,03:00,68,0
2026/04/09,03:05,68,0
2026/04/09,03:10,69,0
2026/04/09,03:15,69,0
2026/04/09,03:20,69,0
2026/04/09,03:25,70,0
2026/04/09,03:30,69,0
2026/04/09,03:35,70,0
2026/04/09,03:40,70,0
2026/04/09,03:45,70,0
2026/04/09,03:50,70,0
2026/04/09,03:55,70,0
2026/04/09,04:00,70,0
2026/04/09,04:05,71,0
2026/04/09,04:10,71,0
2026/04/09,04:15,71,0
2026/04/09,04:20,71,0
2026/04/09,04:25,71,0
2026/04/09,04:30,71,0
2026/04/09,04:35,71,0
2026/04/09,04:40,71,0
2026/04/09,04:45,71,0
2026/04/09,04:50,72,0
2026/04/09,04:55,72,0
2026/04/09,05:00,72,0
2026/04/09,05:05,72,0
2026/04/09,05:10,73,0
2026/04/09,05:15,73,0
2026/04/09,05:20,73,0
2026/04/09,05:25,72,0
2026/04/09,05:30,72,0
2026/04/09,05:35,72,0
2026/04/09,05:40,72,0
2026/04/09,05:45,72,0
2026/04/09,05:50,72,0
2026/04/09,05:55,71,0
2026/04/09,06:00,72,0
2026/04/09,06:05,72,0
2026/04/09,06:10,73,0
2026/04/09,06:15,73,0
2026/04/09,06:20,73,0
2026/04/09,06:25,73,0
2026/04/09,06:30,73,0
2026/04/09,06:35,74,1
2026/04/09,06:40,74,1
2026/04/09,06:45,74,1
2026/04/09,06:50,75,1
2026/04/09,06:55,75,1
2026/04/09,07:00,75,1
2026/04/09,07:05,77,2
2026/04/09,07:10,77,2
2026/04/09,07:15,78,2
2026/04/09,07:20,78,2
2026/04/09,07:25,78,2
2026/04/09,07:30,78,2
2026/04/09,07:35,80,3
2026/04/09,07:40,80,3
2026/04/09,07:45,80,3
2026/04/09,07:50,80,3
2026/04/09,07:55,81,3
2026/04/09,08:00,82,3
2026/04/09,08:05,83,4
2026/04/09,08:10,84,4
2026/04/09,08:15,84,4
2026/04/09,08:20,84,5
2026/04/09,08:25,84,5
2026/04/09,08:30,85,5
2026/04/09,08:35,86,4
2026/04/09,08:40,87,5
2026/04/09,08:45,87,5
2026/04/09,08:50,88,5
2026/04/09,08:55,88,5
2026/04/09,09:00,88,5
2026/04/09,09:05,89,5
2026/04/09,09:10,90,5
2026/04/09,09:15,90,6
2026/04/09,09:20,91,6
2026/04/09,09:25,91,6
2026/04/09,09:30,91,6
2026/04/09,09:35,92,6
2026/04/09,09:40,92,6
2026/04/09,09:45,92,6
2026/04/09,09:50,92,6
2026/04/09,09:55,92,6
2026/04/09,10:00,92,6
2026/04/09,10:05,93,6
2026/04/09,10:10,93,7
2026/04/09,10:15,93,7
2026/04/09,10:20,93,7
2026/04/09,10:25,93,7
2026/04/09,10:30,93,7
2026/04/09,10:35,93,8
2026/04/09,10:40,94,7
2026/04/09,10:45,94,7
2026/04/09,10:50,94,7
2026/04/09,10:55,94,7
2026/04/09,11:00,95,7
2026/04/09,11:05,95,7
2026/04/09,11:10,95,7
2026/04/09,11:15,95,7
2026/04/09,11:20,95,7
2026/04/09,11:25,95,8
2026/04/09,11:30,95,8
2026/04/09,11:35,95,8
2026/04/09,11:40,95,8
2026/04/09,11:45,95,8
2026/04/09,11:50,95,9
2026/04/09,11:55,95,9
2026/04/09,12:00,94,9
2026/04/09,12:05,95,9
2026/04/09,12:10,94,9
2026/04/09,12:15,94,10
2026/04/09,12:20,94,10
2026/04/09,12:25,93,10
2026/04/09,12:30,93,10
2026/04/09,12:35,93,10
2026/04/09,12:40,93,10
2026/04/09,12:45,93,10
2026/04/09,12:50,93,10
2026/04/09,12:55,93,10
2026/04/09,13:00,93,10
2026/04/09,13:05,94,11
2026/04/09,13:10,95,10
2026/04/09,13:15,95,10
2026/04/09,13:20,96,10
2026/04/09,13:25,96,10
2026/04/09,13:30,96,10
2026/04/09,13:35,95,9
2026/04/09,13:40,95,9
2026/04/09,13:45,95,8
2026/04/09,13:50,96,8
2026/04/09,13:55,96,8
2026/04/09,14:00,96,8
2026/04/09,14:05,95,7
2026/04/09,14:10,96,7
2026/04/09,14:15,96,7
2026/04/09,14:20,96,7
2026/04/09,14:25,96,7
2026/04/09,14:30,96,7
2026/04/09,14:35,95,7
2026/04/09,14:40,95,7
2026/04/09,14:45,95,7
2026/04/09,14:50,95,6
2026/04/09,14:55,95,6
2026/04/09,15:00,95,6
2026/04/09,15:05,95,6
2026/04/09,15:10,95,6
2026/04/09,15:15,95,6
2026/04/09,15:20,95,6
2026/04/09,15:25,94,6
2026/04/09,15:30,94,6
2026/04/09,15:35,94,6
2026/04/09,15:40,94,6
2026/04/09,15:45,94,6
2026/04/09,15:50,94,6
2026/04/09,15:55,94,6
2026/04/09,16:00,94,6
2026/04/09,16:05,93,6
2026/04/09,16:10,93,5
2026/04/09,16:15,94,5
2026/04/09,16:20,94,5
2026/04/09,16:25,94,5
2026/04/09,16:30,94,4
