2026/04/07 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
135,13:00～14:00,04月06日,22:41,35,74

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
100,13:00～14:00,04月06日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
126,11:00～12:00,04月06日,22:41,33,75

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
95,11:00～12:00,04月06日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/06,00:00,70,71,59,117
2026/04/06,01:00,68,68,58,117
2026/04/06,02:00,69,69,59,117
2026/04/06,03:00,71,72,60,117
2026/04/06,04:00,73,74,62,117
2026/04/06,05:00,74,74,63,117
2026/04/06,06:00,74,75,63,117
2026/04/06,07:00,79,80,66,119
2026/04/06,08:00,86,88,70,122
2026/04/06,09:00,90,89,70,128
2026/04/06,10:00,92,93,71,128
2026/04/06,11:00,94,95,74,127
2026/04/06,12:00,93,95,67,137
2026/04/06,13:00,95,100,70,135
2026/04/06,14:00,93,98,69,134
2026/04/06,15:00,92,94,70,131
2026/04/06,16:00,91,92,70,129
2026/04/06,17:00,91,90,70,129
2026/04/06,18:00,92,91,70,130
2026/04/06,19:00,91,92,70,130
2026/04/06,20:00,89,89,68,130
2026/04/06,21:00,84,84,64,131
2026/04/06,22:00,83,79,63,131
2026/04/06,23:00,80,79,61,131

最大使用率(%),時間帯
74,11:00～12:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
134,11:00～12:00,04月07日,00:00,38,72

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
97,11:00～12:00,04月07日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
134,11:00～12:00,04月07日,00:00,38,72

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
97,11:00～12:00,04月07日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/06,00:00,74,0
2026/04/06,00:05,72,0
2026/04/06,00:10,71,0
2026/04/06,00:15,71,0
2026/04/06,00:20,72,0
2026/04/06,00:25,73,0
2026/04/06,00:30,72,0
2026/04/06,00:35,72,0
2026/04/06,00:40,70,0
2026/04/06,00:45,71,0
2026/04/06,00:50,71,0
2026/04/06,00:55,72,0
2026/04/06,01:00,71,0
2026/04/06,01:05,70,0
2026/04/06,01:10,67,0
2026/04/06,01:15,67,0
2026/04/06,01:20,69,0
2026/04/06,01:25,69,0
2026/04/06,01:30,69,0
2026/04/06,01:35,70,0
2026/04/06,01:40,67,0
