2026/04/04 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
136,13:00～14:00,04月03日,22:41,48,67

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
92,13:00～14:00,04月03日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
124,19:00～20:00,04月03日,22:41,44,69

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,19:00～20:00,04月03日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/04/03,00:00,65,66,53,121
2026/04/03,01:00,63,64,52,121
2026/04/03,02:00,64,65,52,121
2026/04/03,03:00,66,67,54,121
2026/04/03,04:00,68,69,55,122
2026/04/03,05:00,68,69,55,123
2026/04/03,06:00,69,70,56,123
2026/04/03,07:00,73,74,57,126
2026/04/03,08:00,82,81,63,130
2026/04/03,09:00,86,84,61,140
2026/04/03,10:00,86,87,61,139
2026/04/03,11:00,88,90,63,139
2026/04/03,12:00,86,91,61,139
2026/04/03,13:00,89,92,65,137
2026/04/03,14:00,86,90,64,134
2026/04/03,15:00,85,86,65,130
2026/04/03,16:00,85,85,67,126
2026/04/03,17:00,85,84,68,125
2026/04/03,18:00,86,84,69,124
2026/04/03,19:00,87,86,70,124
2026/04/03,20:00,85,83,68,124
2026/04/03,21:00,80,81,64,124
2026/04/03,22:00,77,76,62,124
2026/04/03,23:00,76,76,61,124

最大使用率(%),時間帯
70,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
123,18:00～19:00,04月04日,00:00,37,73

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
90,18:00～19:00,04月04日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
123,18:00～19:00,04月04日,00:00,37,73

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
90,18:00～19:00,04月04日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/04/03,00:00,68,0
2026/04/03,00:05,68,0
2026/04/03,00:10,68,0
2026/04/03,00:15,67,0
2026/04/03,00:20,67,0
2026/04/03,00:25,67,0
2026/04/03,00:30,66,0
2026/04/03,00:35,66,0
2026/04/03,00:40,65,0
2026/04/03,00:45,65,0
2026/04/03,00:50,65,0
2026/04/03,00:55,65,0
2026/04/03,01:00,64,0
2026/04/03,01:05,64,0
2026/04/03,01:10,64,0
2026/04/03,01:15,64,0
2026/04/03,01:20,64,0
2026/04/03,01:25,64,0
2026/04/03,01:30,64,0
2026/04/03,01:35,64,0
2026/04/03,01:40,63,0
2026/04/03,01:45,63,0
2026/04/03,01:50,63,0
2026/04/03,01:55,63,0
2026/04/03,02:00,63,0
2026/04/03,02:05,64,0
2026/04/03,02:10,63,0
2026/04/03,02:15,64,0
2026/04/03,02:20,64,0
2026/04/03,02:25,64,0
2026/04/03,02:30,64,0
2026/04/03,02:35,65,0
2026/04/03,02:40,65,0
2026/04/03,02:45,65,0
2026/04/03,02:50,66,0
2026/04/03,02:55,66,0
2026/04/03,03:00,66,0
2026/04/03,03:05,66,0
2026/04/03,03:10,67,0
2026/04/03,03:15,67,0
2026/04/03,03:20,67,0
2026/04/03,03:25,67,0
2026/04/03,03:30,67,0
2026/04/03,03:35,67,0
2026/04/03,03:40,67,0
2026/04/03,03:45,67,0
2026/04/03,03:50,68,0
2026/04/03,03:55,68,0
2026/04/03,04:00,68,0
2026/04/03,04:05,69,0
2026/04/03,04:10,69,0
2026/04/03,04:15,68,0
2026/04/03,04:20,68,0
2026/04/03,04:25,68,0
2026/04/03,04:30,68,0
2026/04/03,04:35,69,0
2026/04/03,04:40,69,0
2026/04/03,04:45,69,0
2026/04/03,04:50,69,0
2026/04/03,04:55,69,0
2026/04/03,05:00,70,0
2026/04/03,05:05,70,0
2026/04/03,05:10,70,0
2026/04/03,05:15,70,0
2026/04/03,05:20,70,0
2026/04/03,05:25,70,0
2026/04/03,05:30,70,0
2026/04/03,05:35,70,0
2026/04/03,05:40,70,0
2026/04/03,05:45,69,0
2026/04/03,05:50,69,0
2026/04/03,05:55,69,0
2026/04/03,06:00,69,0
2026/04/03,06:05,70,0
2026/04/03,06:10,70,0
2026/04/03,06:15,70,0
2026/04/03,06:20,69,0
2026/04/03,06:25,69,0
2026/04/03,06:30,69,0
2026/04/03,06:35,70,0
2026/04/03,06:40,70,1
2026/04/03,06:45,70,1
2026/04/03,06:50,70,1
2026/04/03,06:55,70,1
2026/04/03,07:00,70,2
2026/04/03,07:05,73,2
2026/04/03,07:10,73,2
2026/04/03,07:15,73,3
2026/04/03,07:20,73,3
2026/04/03,07:25,73,4
2026/04/03,07:30,73,5
2026/04/03,07:35,77,5
2026/04/03,07:40,77,6
2026/04/03,07:45,76,7
2026/04/03,07:50,77,8
2026/04/03,07:55,77,9
