2025/08/30 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
212,12:00～13:00,08月29日,22:41,39,71

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
152,12:00～13:00,08月29日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
183,19:00～20:00,08月29日,22:41,26,79

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
145,19:00～20:00,08月29日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/29,00:00,107,106,69,153
2025/08/29,01:00,101,101,66,153
2025/08/29,02:00,99,99,64,153
2025/08/29,03:00,98,100,64,153
2025/08/29,04:00,98,99,64,153
2025/08/29,05:00,101,101,66,153
2025/08/29,06:00,105,105,68,154
2025/08/29,07:00,118,119,64,182
2025/08/29,08:00,135,135,71,188
2025/08/29,09:00,145,145,73,198
2025/08/29,10:00,148,149,71,207
2025/08/29,11:00,150,151,71,211
2025/08/29,12:00,152,152,71,213
2025/08/29,13:00,151,152,73,206
2025/08/29,14:00,154,152,76,202
2025/08/29,15:00,154,151,76,202
2025/08/29,16:00,153,151,78,196
2025/08/29,17:00,148,146,78,189
2025/08/29,18:00,145,146,78,184
2025/08/29,19:00,144,145,78,183
2025/08/29,20:00,140,141,76,183
2025/08/29,21:00,132,133,70,187
2025/08/29,22:00,125,124,66,187
2025/08/29,23:00,115,116,71,162

最大使用率(%),時間帯
78,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
211,13:00～14:00,08月30日,00:00,47,68

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
144,13:00～14:00,08月30日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
186,11:00～12:00,08月30日,00:00,30,76

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
143,11:00～12:00,08月30日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/29,00:00,112,0
2025/08/29,00:05,111,0
2025/08/29,00:10,110,0
2025/08/29,00:15,110,0
2025/08/29,00:20,109,0
2025/08/29,00:25,108,0
2025/08/29,00:30,108,0
2025/08/29,00:35,107,0
2025/08/29,00:40,107,0
2025/08/29,00:45,106,0
2025/08/29,00:50,105,0
2025/08/29,00:55,105,0
2025/08/29,01:00,105,0
2025/08/29,01:05,104,0
2025/08/29,01:10,104,0
