2025/08/20 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
183,15:00～16:00,08月19日,22:41,40,71

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
131,15:00～16:00,08月19日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
170,19:00～20:00,08月19日,22:41,34,74

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
127,19:00～20:00,08月19日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/08/19,00:00,97,101,66,145
2025/08/19,01:00,92,96,63,145
2025/08/19,02:00,91,93,62,145
2025/08/19,03:00,90,93,62,145
2025/08/19,04:00,91,94,62,145
2025/08/19,05:00,93,96,64,145
2025/08/19,06:00,96,98,56,170
2025/08/19,07:00,104,108,60,172
2025/08/19,08:00,117,119,67,174
2025/08/19,09:00,124,126,69,178
2025/08/19,10:00,129,128,71,180
2025/08/19,11:00,133,130,73,182
2025/08/19,12:00,134,132,71,187
2025/08/19,13:00,137,132,72,190
2025/08/19,14:00,137,130,73,186
2025/08/19,15:00,135,131,73,184
2025/08/19,16:00,134,132,75,178
2025/08/19,17:00,130,127,75,174
2025/08/19,18:00,128,126,74,171
2025/08/19,19:00,129,127,75,170
2025/08/19,20:00,126,124,74,170
2025/08/19,21:00,118,119,69,170
2025/08/19,22:00,112,113,65,170
2025/08/19,23:00,105,106,72,145

最大使用率(%),時間帯
75,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
187,14:00～15:00,08月20日,00:00,29,77

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
145,14:00～15:00,08月20日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
182,15:00～16:00,08月20日,00:00,26,79

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
145,15:00～16:00,08月20日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2025/08/19,00:00,101,0
2025/08/19,00:05,101,0
2025/08/19,00:10,101,0
2025/08/19,00:15,100,0
2025/08/19,00:20,100,0
2025/08/19,00:25,99,0
2025/08/19,00:30,98,0
2025/08/19,00:35,98,0
2025/08/19,00:40,97,0
2025/08/19,00:45,97,0
2025/08/19,00:50,96,0
2025/08/19,00:55,96,0
2025/08/19,01:00,95,0
2025/08/19,01:05,95,0
2025/08/19,01:10,94,0
2025/08/19,01:15,94,0
2025/08/19,01:20,94,0
2025/08/19,01:25,93,0
2025/08/19,01:30,93,0
2025/08/19,01:35,93,0
2025/08/19,01:40,93,0
2025/08/19,01:45,93,0
2025/08/19,01:50,93,0
2025/08/19,01:55,93,0
2025/08/19,02:00,92,0
2025/08/19,02:05,93,0
2025/08/19,02:10,93,0
2025/08/19,02:15,93,0
2025/08/19,02:20,92,0
2025/08/19,02:25,92,0
2025/08/19,02:30,92,0
2025/08/19,02:35,93,0
2025/08/19,02:40,93,0
2025/08/19,02:45,93,0
2025/08/19,02:50,93,0
2025/08/19,02:55,92,0
2025/08/19,03:00,92,0
2025/08/19,03:05,91,0
2025/08/19,03:10,91,0
2025/08/19,03:15,91,0
2025/08/19,03:20,91,0
2025/08/19,03:25,91,0
