2026/03/29 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
142,11:00～12:00,03月28日,22:41,65,60

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
86,11:00～12:00,03月28日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
124,19:00～20:00,03月28日,22:41,48,67

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
84,19:00～20:00,03月28日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/03/28,00:00,68,69,54,126
2026/03/28,01:00,65,67,51,126
2026/03/28,02:00,66,69,52,126
2026/03/28,03:00,69,71,54,126
2026/03/28,04:00,70,71,55,127
2026/03/28,05:00,70,70,55,127
2026/03/28,06:00,67,68,52,127
2026/03/28,07:00,71,71,54,130
2026/03/28,08:00,78,78,56,137
2026/03/28,09:00,82,79,60,136
2026/03/28,10:00,85,83,62,136
2026/03/28,11:00,87,86,61,141
2026/03/28,12:00,86,86,60,142
2026/03/28,13:00,86,86,60,142
2026/03/28,14:00,86,85,61,140
2026/03/28,15:00,83,84,56,147
2026/03/28,16:00,81,82,58,139
2026/03/28,17:00,79,81,60,131
2026/03/28,18:00,81,83,63,127
2026/03/28,19:00,82,84,66,124
2026/03/28,20:00,80,82,64,124
2026/03/28,21:00,76,78,61,124
2026/03/28,22:00,75,74,60,124
2026/03/28,23:00,72,74,58,124

最大使用率(%),時間帯
66,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
127,19:00～20:00,03月29日,00:00,55,64

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
82,19:00～20:00,03月29日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
116,16:00～17:00,03月29日,00:00,51,66

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
77,16:00～17:00,03月29日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/03/28,00:00,71,0
2026/03/28,00:05,71,0
2026/03/28,00:10,71,0
2026/03/28,00:15,71,0
