2026/03/05 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
140,13:00～14:00,03月04日,22:41,54,65

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,13:00～14:00,03月04日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
135,10:00～11:00,03月04日,22:41,52,65

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,10:00～11:00,03月04日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/03/04,00:00,64,67,49,129
2026/03/04,01:00,61,65,47,129
2026/03/04,02:00,63,65,48,129
2026/03/04,03:00,66,68,51,129
2026/03/04,04:00,67,69,51,130
2026/03/04,05:00,68,69,51,131
2026/03/04,06:00,69,71,52,131
2026/03/04,07:00,74,76,56,132
2026/03/04,08:00,80,82,57,139
2026/03/04,09:00,84,87,57,145
2026/03/04,10:00,87,89,62,140
2026/03/04,11:00,87,90,62,139
2026/03/04,12:00,85,90,59,143
2026/03/04,13:00,84,91,60,139
2026/03/04,14:00,85,86,59,144
2026/03/04,15:00,84,86,57,146
2026/03/04,16:00,83,84,58,141
2026/03/04,17:00,81,83,60,134
2026/03/04,18:00,83,84,63,131
2026/03/04,19:00,84,85,64,130
2026/03/04,20:00,82,83,63,130
2026/03/04,21:00,77,79,59,130
2026/03/04,22:00,72,74,55,129
2026/03/04,23:00,68,70,53,128

最大使用率(%),時間帯
64,19:00～20:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
132,11:00～12:00,03月05日,00:00,48,67

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
89,11:00～12:00,03月05日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
132,11:00～12:00,03月05日,00:00,48,67

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,11:00～12:00,03月05日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/03/04,00:00,67,0
2026/03/04,00:05,66,0
2026/03/04,00:10,66,0
2026/03/04,00:15,66,0
2026/03/04,00:20,65,0
2026/03/04,00:25,65,0
2026/03/04,00:30,65,0
2026/03/04,00:35,64,0
2026/03/04,00:40,64,0
2026/03/04,00:45,64,0
2026/03/04,00:50,64,0
2026/03/04,00:55,63,0
2026/03/04,01:00,63,0
2026/03/04,01:05,63,0
2026/03/04,01:10,63,0
2026/03/04,01:15,63,0
2026/03/04,01:20,63,0
2026/03/04,01:25,63,0
2026/03/04,01:30,62,0
2026/03/04,01:35,62,0
2026/03/04,01:40,62,0
2026/03/04,01:45,62,0
2026/03/04,01:50,62,0
2026/03/04,01:55,62,0
2026/03/04,02:00,63,0
2026/03/04,02:05,63,0
2026/03/04,02:10,63,0
2026/03/04,02:15,63,0
2026/03/04,02:20,63,0
2026/03/04,02:25,63,0
2026/03/04,02:30,64,0
2026/03/04,02:35,64,0
2026/03/04,02:40,65,0
2026/03/04,02:45,65,0
2026/03/04,02:50,65,0
2026/03/04,02:55,65,0
2026/03/04,03:00,65,0
2026/03/04,03:05,66,0
2026/03/04,03:10,66,0
2026/03/04,03:15,66,0
2026/03/04,03:20,67,0
2026/03/04,03:25,67,0
2026/03/04,03:30,67,0
2026/03/04,03:35,67,0
2026/03/04,03:40,68,0
2026/03/04,03:45,68,0
2026/03/04,03:50,68,0
2026/03/04,03:55,68,0
2026/03/04,04:00,68,0
2026/03/04,04:05,68,0
2026/03/04,04:10,68,0
2026/03/04,04:15,68,0
2026/03/04,04:20,68,0
2026/03/04,04:25,68,0
2026/03/04,04:30,68,0
2026/03/04,04:35,68,0
2026/03/04,04:40,69,0
2026/03/04,04:45,69,0
2026/03/04,04:50,69,0
2026/03/04,04:55,69,0
2026/03/04,05:00,69,0
2026/03/04,05:05,70,0
2026/03/04,05:10,70,0
2026/03/04,05:15,70,0
2026/03/04,05:20,70,0
2026/03/04,05:25,70,0
2026/03/04,05:30,70,0
2026/03/04,05:35,70,0
2026/03/04,05:40,69,0
2026/03/04,05:45,69,0
2026/03/04,05:50,69,0
2026/03/04,05:55,69,0
2026/03/04,06:00,69,0
2026/03/04,06:05,69,0
2026/03/04,06:10,70,0
2026/03/04,06:15,70,0
2026/03/04,06:20,70,0
2026/03/04,06:25,70,0
2026/03/04,06:30,70,0
2026/03/04,06:35,71,0
2026/03/04,06:40,71,0
2026/03/04,06:45,71,0
2026/03/04,06:50,72,0
2026/03/04,06:55,72,0
2026/03/04,07:00,72,0
2026/03/04,07:05,73,0
2026/03/04,07:10,74,0
2026/03/04,07:15,74,1
2026/03/04,07:20,74,1
2026/03/04,07:25,74,1
2026/03/04,07:30,74,2
2026/03/04,07:35,76,2
2026/03/04,07:40,76,2
2026/03/04,07:45,76,3
2026/03/04,07:50,77,4
2026/03/04,07:55,77,5
2026/03/04,08:00,76,6
2026/03/04,08:05,81,7
2026/03/04,08:10,81,7
2026/03/04,08:15,80,8
2026/03/04,08:20,80,9
2026/03/04,08:25,80,9
2026/03/04,08:30,79,10
2026/03/04,08:35,81,11
2026/03/04,08:40,81,11
