2026/03/11 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
136,10:00～11:00,03月10日,22:41,56,63

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
87,10:00～11:00,03月10日,22:41

使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
133,10:00～11:00,03月10日,22:41,53,65

使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
87,10:00～11:00,03月10日,22:41

DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2026/03/10,00:00,68,70,55,123
2026/03/10,01:00,65,68,52,123
2026/03/10,02:00,67,70,54,123
2026/03/10,03:00,70,72,56,123
2026/03/10,04:00,72,72,58,123
2026/03/10,05:00,72,72,58,123
2026/03/10,06:00,73,74,59,123
2026/03/10,07:00,76,78,61,124
2026/03/10,08:00,82,83,64,127
2026/03/10,09:00,85,84,64,132
2026/03/10,10:00,86,87,63,135
2026/03/10,11:00,85,86,61,138
2026/03/10,12:00,82,80,59,139
2026/03/10,13:00,85,82,61,138
2026/03/10,14:00,83,83,58,143
2026/03/10,15:00,82,83,58,141
2026/03/10,16:00,83,84,56,147
2026/03/10,17:00,80,84,54,148
2026/03/10,18:00,83,87,57,144
2026/03/10,19:00,85,87,59,144
2026/03/10,20:00,83,85,57,144
2026/03/10,21:00,78,80,54,144
2026/03/10,22:00,76,74,58,129
2026/03/10,23:00,73,73,56,129

最大使用率(%),時間帯
64,09:00～10:00

翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
154,11:00～12:00,03月11日,00:00,67,59

翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
92,11:00～12:00,03月11日,00:00

翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
137,08:00～09:00,03月11日,00:00,59,62

翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
86,08:00～09:00,03月11日,00:00

DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2026/03/10,00:00,72,0
2026/03/10,00:05,72,0
2026/03/10,00:10,71,0
2026/03/10,00:15,71,0
2026/03/10,00:20,68,0
2026/03/10,00:25,67,0
2026/03/10,00:30,67,0
2026/03/10,00:35,69,0
2026/03/10,00:40,69,0
2026/03/10,00:45,70,0
2026/03/10,00:50,66,0
2026/03/10,00:55,68,0
2026/03/10,01:00,68,0
2026/03/10,01:05,68,0
2026/03/10,01:10,68,0
2026/03/10,01:15,68,0
2026/03/10,01:20,65,0
2026/03/10,01:25,64,0
2026/03/10,01:30,64,0
2026/03/10,01:35,66,0
2026/03/10,01:40,67,0
2026/03/10,01:45,67,0
2026/03/10,01:50,67,0
2026/03/10,01:55,64,0
2026/03/10,02:00,66,0
2026/03/10,02:05,67,0
2026/03/10,02:10,68,0
2026/03/10,02:15,68,0
2026/03/10,02:20,68,0
2026/03/10,02:25,66,0
2026/03/10,02:30,65,0
2026/03/10,02:35,66,0
2026/03/10,02:40,67,0
2026/03/10,02:45,69,0
2026/03/10,02:50,70,0
2026/03/10,02:55,70,0
2026/03/10,03:00,68,0
2026/03/10,03:05,70,0
2026/03/10,03:10,70,0
2026/03/10,03:15,72,0
2026/03/10,03:20,72,0
2026/03/10,03:25,72,0
2026/03/10,03:30,72,0
2026/03/10,03:35,69,0
2026/03/10,03:40,69,0
2026/03/10,03:45,70,0
2026/03/10,03:50,70,0
2026/03/10,03:55,71,0
2026/03/10,04:00,73,0
2026/03/10,04:05,72,0
2026/03/10,04:10,73,0
2026/03/10,04:15,71,0
2026/03/10,04:20,72,0
2026/03/10,04:25,73,0
2026/03/10,04:30,73,0
2026/03/10,04:35,74,0
2026/03/10,04:40,74,0
2026/03/10,04:45,72,0
2026/03/10,04:50,70,0
2026/03/10,04:55,72,0
2026/03/10,05:00,74,0
2026/03/10,05:05,75,0
2026/03/10,05:10,74,0
2026/03/10,05:15,72,0
2026/03/10,05:20,75,0
2026/03/10,05:25,74,0
2026/03/10,05:30,74,0
2026/03/10,05:35,74,0
2026/03/10,05:40,72,0
2026/03/10,05:45,70,0
2026/03/10,05:50,70,0
2026/03/10,05:55,70,0
2026/03/10,06:00,73,0
2026/03/10,06:05,74,0
2026/03/10,06:10,74,0
2026/03/10,06:15,73,0
2026/03/10,06:20,73,0
2026/03/10,06:25,75,0
2026/03/10,06:30,75,0
2026/03/10,06:35,76,0
2026/03/10,06:40,76,0
2026/03/10,06:45,76,0
2026/03/10,06:50,75,0
2026/03/10,06:55,74,0
2026/03/10,07:00,74,0
2026/03/10,07:05,75,0
2026/03/10,07:10,76,0
2026/03/10,07:15,76,0
2026/03/10,07:20,77,1
2026/03/10,07:25,78,1
2026/03/10,07:30,77,1
2026/03/10,07:35,78,1
2026/03/10,07:40,78,1
2026/03/10,07:45,79,1
2026/03/10,07:50,79,1
2026/03/10,07:55,80,2
2026/03/10,08:00,80,2
2026/03/10,08:05,83,2
2026/03/10,08:10,83,3
2026/03/10,08:15,83,3
2026/03/10,08:20,82,3
2026/03/10,08:25,82,4
2026/03/10,08:30,82,4
2026/03/10,08:35,86,4
2026/03/10,08:40,85,5
2026/03/10,08:45,85,6
2026/03/10,08:50,85,7
2026/03/10,08:55,85,8
2026/03/10,09:00,84,9
2026/03/10,09:05,88,10
2026/03/10,09:10,88,11
2026/03/10,09:15,87,11
2026/03/10,09:20,86,12
2026/03/10,09:25,86,12
2026/03/10,09:30,85,13
2026/03/10,09:35,87,13
2026/03/10,09:40,87,13
2026/03/10,09:45,87,13
2026/03/10,09:50,86,14
2026/03/10,09:55,86,14
2026/03/10,10:00,85,14
2026/03/10,10:05,86,14
2026/03/10,10:10,86,14
2026/03/10,10:15,86,14
2026/03/10,10:20,86,14
2026/03/10,10:25,87,13
2026/03/10,10:30,88,13
2026/03/10,10:35,89,14
2026/03/10,10:40,88,16
2026/03/10,10:45,87,16
2026/03/10,10:50,86,16
2026/03/10,10:55,86,16
